"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"CRAVEN ","7550 HIGHWAY 70 E 15 , NEW BERN , NC","7","28","2004",-76.9474649,34.941056
"CRAVEN ","220 HAZELDALE LN , NEW BERN , NC","8","19","2004",-76.942939,34.948195
"CRAVEN ","6953 US HIGHWAY 70 E , NEW BERN , NC","1","12","2005",-76.9527279,34.958304
"CRAVEN ","855 WASHINGTON POST RD , NEW BERN , NC","10","27","2005",-77.118078,35.157085
"CRAVEN ","5620 EAST US 70 HIGHWAY  , NEW BERN , NC","4","24","2009",-76.980895,34.988285
"CRAVEN ","5620 EAST HIGHWAY 70, NEW BERN , NC","3","17","2010",-76.980895,34.988285
"CRAVEN ","106  STACY LANE , NEW BERN , NC","12","23","2014",-77.0492359,35.153593
"CRAVEN ","104  Alanwood DRIVE , NEW BERN , NC","3","29","2016",-77.0440293,35.156465
"CRAVEN ","1040  COW PEN ROAD , VANCEBORO , NC","4","30","2014",-77.1653078,35.2418775
"CUMBERLAND ","9567 SOUTH 210 HIGHWAY , AUTRYVILLE , NC","1","10","2007",-78.6208397,34.9490355
"CUMBERLAND ","9785  RUTH VINSON ROAD , AUTRYVILLE , NC","4","26","2011",-78.603257,34.946615
"CUMBERLAND ","341 WILKES RD , FAYETTEVILLE , NC","8","21","2005",-78.8884269,35.021321
"CUMBERLAND ","724  SKYCLIFF COURT  , FAYETTEVILLE , NC","3","23","2010",-78.863014,35.10844
"CUMBERLAND ","6816  RADIAL DRIVE  , FAYETTEVILLE , NC","6","8","2010",-78.853401,35.176028
"CUMBERLAND ","374  SADDLE RIDGE ROAD , FAYETTEVILLE , NC","10","21","2014",-78.899465,35.145397
"CUMBERLAND ","6083 PERCY STRICKLAND RD , GODWIN , NC","11","2","2005",-78.700367,35.172708
"CUMBERLAND ","4917  MADISON DRIVE  , HOPE MILLS , NC","5","5","2010",-78.94469,34.943986
"CUMBERLAND ","2054  CANADY POND ROAD , HOPE MILLS , NC","8","17","2015",-78.9050965,34.8751237
"CUMBERLAND ","26  VALERIE LANE , LINDEN , NC","8","30","2015",-78.822653,35.26095
"CURRITUCK ","494  MIDDLE GIBBS ROAD , KNOTTS ISLAND , NC","10","16","2014",-76.092618,36.534963
"DARE ","422 WEST EDEN STREET  , KILL DEVIL HILLS , NC","8","26","2010",-75.6841112,36.0422369
"DAVIDSON ","3055 FLAT SWAMP ROAD , DENTON , NC","12","6","2007",-80.164556,35.641111
"DAVIDSON ","301 LOOKABILL ROAD , DENTON , NC","12","14","2007",-80.1562919,35.568017
"DAVIDSON ","587 FARMER ROAD , DENTON , NC","1","8","2008",-80.098403,35.637338
"DAVIDSON ","964  LOOKABILL ROAD  , DENTON , NC","3","10","2010",-80.16624,35.566103
"DAVIDSON ","314  VANHOY DRIVE , DENTON , NC","5","4","2015",-80.145799,35.65234
"DAVIDSON ","150  FINCH AVENUE BOX A , DENTON , NC","9","24","2015",-80.1158813,35.6334712
"DAVIDSON ","126 J NETTIE DR , LEXINGTON , NC","6","23","2004",-80.099884,35.746321
"DAVIDSON ","256 WEAVER RD , LEXINGTON , NC","7","26","2004",-80.268146,35.905892
"DAVIDSON ","38 ROBBINS CIR , LEXINGTON , NC","9","13","2004",-80.266701,35.816696
"DAVIDSON ","667 LANDS END RD , LEXINGTON , NC","12","22","2004",-80.3428147,35.8284232
"DAVIDSON ","14 ROGERS RD , LEXINGTON , NC","2","8","2005",-80.258034,35.768686
"DAVIDSON ","1025 SMITH FARM ROAD , LEXINGTON , NC","4","12","2005",-80.1464401,35.8075478
"DAVIDSON ","255 JERUSALEM RD , LEXINGTON , NC","8","12","2005",-80.203069,35.734001
"DAVIDSON ","253 EDGEWOOD DR , LEXINGTON , NC","8","24","2005",-80.231979,35.826726
"DAVIDSON ","270 EDGEWOOD DR , LEXINGTON , NC","8","24","2005",-80.231302,35.827236
"DAVIDSON ","155 COUNTRY WOODS ROAD LOT #3 , LEXINGTON , NC","6","11","2007",-77.6056458,35.9273688
"DAVIDSON ","3269 OLD 109 HIGHWAY , LEXINGTON , NC","12","18","2007",-80.10682,35.720693
"DAVIDSON ","104  HICKORY STREET  , LEXINGTON , NC","12","7","2011",-80.265748,35.807018
"DAVIDSON ","1158  OWEN ROAD , LEXINGTON , NC","12","16","2011",-80.267418,35.655242
"DAVIDSON ","197  GALLIMORE ROAD , LEXINGTON , NC","6","25","2014",-80.090508,35.730005
"DAVIDSON ","1229  SUNNYSIDE DRIVE , LEXINGTON , NC","3","24","2015",-80.2306715,35.8184555
"DAVIDSON ","102  TRALI LANE BOX B , LEXINGTON , NC","4","10","2015",-80.2533838,35.8240265
"DAVIDSON ","106  FOWLER AVENUE , LEXINGTON , NC","12","30","2015",-80.272675,35.81078
"DAVIDSON ","216 LAKEVIEW E DR , THOMASVILLE , NC","7","7","2005",-80.051663,35.903707
"DAVIDSON ","1348 LIGHT ROAD , THOMASVILLE , NC","7","31","2006",-80.109575,35.8067909
"DAVIDSON ","539 CARTER ROAD , THOMASVILLE , NC","3","6","2007",-80.1318603,35.8167106
"DAVIDSON ","1109 HARVEST DRIVE , THOMASVILLE , NC","1","8","2008",-80.086324,35.835372
"DAVIDSON ","203  SPRING STREET  , THOMASVILLE , NC","12","20","2011",-80.085848,35.879632
"DAVIDSON ","1116  LACY HEPLER ROAD 24 , THOMASVILLE , NC","12","1","2012",-80.1016727,35.786424
"DAVIE ","822  TURRENTINE CHURCH ROAD , MOCKSVILLE , NC","8","15","2015",-80.508024,35.869875
"DUPLIN ","2657  TRAM ROAD , ALBERTSON , NC","5","2","2014",-77.85496,35.061898
"DUPLIN ","2088  HALLSVILLE ROAD  , BEULAVILLE , NC","5","14","2009",-77.8774036,34.8986791
"DUPLIN ","337  TURKEY BRANCH ROAD  , BEULAVILLE , NC","8","3","2010",-77.782352,34.936849
"DUPLIN ","212 WEST TRADE ROAD , CALYPSO , NC","12","5","2007",-78.1131429,35.161172
"DUPLIN ","3645 FOUNTAINTOWN ROAD , CHINQUAPIN , NC","5","20","2007",-77.777801,34.806094
"DUPLIN ","561 EMMETT JACKSON ROAD , FAISON , NC","7","9","2008",-78.146333,35.157803
"DUPLIN ","547  WARREN ROAD  , FAISON , NC","3","5","2010",-78.1399418,35.0643719
"DUPLIN ","166 NORTH 11/903 HIGHWAY  , KENANSVILLE , NC","5","19","2009",-77.954635,34.9733747
"DUPLIN ","318 NORTH MONK STREET , MAGNOLIA , NC","8","14","2014",-78.055366,34.900649
"DUPLIN ","174 SABASTIAN LN , MOUNT OLIVE , NC","12","14","2004",-77.910413,35.092179
"DUPLIN ","285 ALBERT GRADY ROAD , MOUNT OLIVE , NC","10","9","2008",-77.929639,35.117861
"DUPLIN ","2264  TRAM ROAD  , MOUNT OLIVE , NC","4","28","2009",-77.874257,35.0768969
"DUPLIN ","875  BEAUTANCUS ROAD  , MOUNT OLIVE , NC","5","18","2009",-78.006327,35.093167
"DUPLIN ","2609  BEAUTANCUS ROAD  , MOUNT OLIVE , NC","7","20","2010",-78.0614453,35.1741139
"DUPLIN ","1200  TAPP FARM ROAD  , PINK HILL , NC","4","1","2010",-77.7554066,35.0402954
"DUPLIN ","214  KITTY NOECKER ROAD , PINK HILL , NC","5","2","2014",-77.814814,35.002037
"DUPLIN ","3167  NC 41 SOUTH HIGHWAY , WALLACE , NC","5","8","2014",-77.838278,34.8216449
"DUPLIN ","173  myrtle sholar ROAD , WALLACE , NC","3","10","2016",-77.796374,34.779357
"DUPLIN ","356  CARROLL'S ROAD  , WARSAW , NC","6","22","2009",-78.1495599,34.9787419
"DUPLIN ","300  HENRY BEST ROAD  , WARSAW , NC","3","17","2010",-78.1325322,34.9672788
"DUPLIN ","200  OLD PETE QUINN ROAD  , WARSAW , NC","3","17","2010",-78.1261904,34.9714741
"DUPLIN ","407  MEMORIAL DRIVE , WARSAW , NC","6","13","2014",-78.089689,35.006035
"DUPLIN ","2459 W WARD'S BRIDGE ROAD , WARSAW , NC","5","14","2015",-77.9597081,35.0336274
"DUPLIN ","127  MAPLE STREET , WARSAW , NC","10","1","2015",-78.0748959,35.0085896
"DURHAM ","810 SOUTH MINERAL SPRINGS ROAD  , DURHAM , NC","6","3","2011",-78.830708,35.970477
"DURHAM ","711 NORTH HYDE PARK AVENUE  , DURHAM , NC","8","23","2012",-78.882205,35.99341
"DURHAM ","401  ARCHDALE DRIVE BOX 604 , DURHAM , NC","7","16","2015",-78.898619,35.9940329
"FORSYTH ","6910 HANESBROOK CIRCLE 101 , CLEMMONS , NC","3","24","2008",-80.391609,36.046814
"FORSYTH ","111 KING STREET , KERNERSVILLE , NC","4","11","2007",-80.0700781,36.1230069
"FORSYTH ","119 KING STREET , KERNERSVILLE , NC","4","11","2007",-80.069612,36.12261
"FORSYTH ","5920  CUTTERS CREEK COURT , LEWISVILLE , NC","10","23","2015",-80.389843,36.11943
"FORSYTH ","7180 SOUTHERN HILLS RD , PFAFFTOWN , NC","10","24","2004",-80.4243879,36.184906
"FORSYTH ","535  OLD HOLLOW ROAD , WINSTON SALEM , NC","10","18","2015",-80.257536,36.1954909
"FRANKLIN ","120 WINDSOR CT , FRANKLINTON , NC","12","30","2004",-78.444433,36.038578
"FRANKLIN ","21 DOUGLAS WILLIAMS RD , LOUISBURG , NC","5","5","2005",-78.1480289,36.151475
"FRANKLIN ","1637 98 HIGHWAY , LOUISBURG , NC","10","2","2007",-78.3026215,35.963241
"FRANKLIN ","120 WINDSOR DR , YOUNGSVILLE , NC","4","21","2004",-78.444433,36.038578
"GASTON ","97  OAK TRAIL , BELLEMONT , NC","6","3","2014",-81.0386583,35.2665506
"GASTON ","58  BLANCHE AVENUE , BELMONT , NC","1","26","2015",-81.0325382,35.2719169
"GASTON ","814  WOODLAWN STREET BOX A , BELMONT , NC","7","6","2015",-81.037297,35.2429175
"GASTON ","208  CRESCENT DRIVE , BESSEMER CITY , NC","6","4","2014",-81.27144,35.2768469
"GASTON ","903 EAST MAIN STREET , DALLAS , NC","10","15","2007",-81.163843,35.313172
"GASTON ","303 EAST INGLE STREET , DALLAS , NC","10","30","2014",-81.172836,35.317901
"GASTON ","3314  SCOTT DRIVE  , DENVER , NC","9","19","2013",-105.0302947,39.7790836
"GASTON ","1401 JENKINS RD , GASTONIA , NC","7","12","2005",-81.218679,35.27734
"GASTON ","915 CLAY DRIVE , GASTONIA , NC","2","14","2007",-81.0658864,35.2935433
"GASTON ","1149  OATES ROAD  , GASTONIA , NC","5","3","2011",-81.251717,35.265149
"GASTON ","3625  HAMILTON DRIVE  , GASTONIA , NC","9","2","2013",-81.241928,35.21118
"GASTON ","1008  SURRY LAND  , GASTONIA , NC","1","16","2014",-81.149586,35.249738
"GASTON ","906 WEST DAVIDSON AVENUE , GASTONIA , NC","7","10","2014",-81.1975513,35.272358
"GASTON ","111  FLOWERS ROAD , GASTONIA , NC","8","15","2014",-81.1051971,35.3021665
"GASTON ","107  DRAKE STREET , GASTONIA , NC","8","14","2014",-81.213479,35.2616749
"GASTON ","783  LOG CABIN DRIVE , GASTONIA , NC","12","16","2014",-81.124642,35.272837
"GASTON ","2323  RUFUS RATCHFORD ROAD , GASTONIA , NC","12","22","2014",-81.086097,35.173529
"GASTON ","2323  RUFUS RATCHFORD ROAD , GASTONIA , NC","7","22","2015",-81.086097,35.173529
"GASTON ","113  WHITE OAK CIRCLE , GASTONIA , NC","11","2","2015",-81.2271994,35.190993
"GASTON ","403 S hill STREET , GASTONIA , NC","3","24","2016",-81.195138,35.257707
"GASTON ","413 N LINCOLN STREET , HIGH SHOALS , NC","6","9","2015",-81.2025548,35.4062899
"GASTON ","132  JUDY COURT , KINGS MOUNTAIN , NC","2","14","2012",-81.28963,35.235296
"GASTON ","300 HICKS CIRCLE , MOUNT HOLLY , NC","12","16","2007",-81.022224,35.289543
"GASTON ","206  ROSE STREET , MOUNT HOLLY , NC","7","31","2014",-81.028519,35.27718
"GASTON ","300 EAST CHARLOTTE AVENUE  BOX 2 , MOUNT HOLLY , NC","8","19","2014",-81.0159081,35.2981943
"GASTON ","998  KELLY ROAD , MOUNT HOLLY , NC","7","14","2015",-81.061646,35.32264
"GRAHAM ","93 WARD STREET , ROBBINSVILLE , NC","6","21","2004",-83.8090067,35.3211837
"GRAHAM ","2177 MASSY BRANCH RD , ROBBINSVILLE , NC","5","23","2005",-83.83646,35.3302312
"GRAHAM ","704 ATOAH ROAD , ROBBINSVILLE , NC","8","11","2006",-83.831856,35.299721
"GRAHAM ","1475 MASSEY BRANCH ROAD , ROBBINSVILLE , NC","3","28","2008",-83.82662,35.33063
"GRAHAM ","1500  MASSEY BRANCH ROAD  , ROBBINSVILLE , NC","4","22","2010",-83.8323035,35.3331569
"GRAHAM ","41  HOOT OWL HOLLOW ROAD  , ROBBINSVILLE , NC","9","9","2010",-83.818896,35.304924
"GRAHAM ","1311  HARES CREEK ROAD  , ROBBINSVILLE , NC","11","11","2011",-83.76585,35.258138
"GRAHAM ","105  BERTS CREEK ROAD , ROBBINSVILLE , NC","12","28","2011",-83.7695946,35.2908452
"GRAHAM ","378  GEORGE TURPIN ROAD  , ROBBINSVILLE , NC","1","5","2012",-83.8563643,35.4203173
"GRANVILLE ","4110  BUCKHORN ROAD , BULLOCK , NC","4","9","2015",-78.538895,36.491021
"GRANVILLE ","6694  MATT CURRIN DRIVE  , OXFORD , NC","2","7","2013",-78.570099,36.3861289
"GRANVILLE ","7005  MATT CURRIN DRIVE  , OXFORD , NC","2","7","2013",-78.5716936,36.3884802
"GRANVILLE ","3147 BROGDEN RD , STEM , NC","4","6","2004",-78.7200639,36.179781
"GRANVILLE ","574 WOODLAND CHURCH RD , YOUNGSVILLE , NC","6","22","2005",-78.5627,36.039636
"GREENE ","9058 58 N HWY , STANTONSBURG , NC","9","30","2004",-77.8022328,35.5482795
"GUILFORD ","309 LAWRENCE STREET , GREENSBORO , NC","4","29","2006",-79.797357,36.045264
"GUILFORD ","301  ODELL STREET  , GREENSBORO , NC","5","15","2009",-79.8014074,36.0704736
"GUILFORD ","312 W JJ DRIVE BOX 108, GREENSBORO , NC","",NA,NA,-79.7919754,36.0726354
"GUILFORD ","206 OLD WINSTON RD LOT 5 , HIGH POINT , NC","7","24","2004",-80.024432,35.99104
"GUILFORD ","443 NORTHBRIDGE ROAD , HIGH POINT , NC","7","5","2006",-80.015196,35.9932919
"GUILFORD ","2150  CHESTER RIDGE DRIVE  BOX A , HIGH POINT , NC","10","15","2014",-80.0053176,35.9556923
"GUILFORD ","3973  CLUBHOUSE COURT BOX 1-E , HIGH POINT , NC","6","14","2015",-80.0053176,35.9556923
"HALIFAX ","1107 SOUTH DENNIS STREET  , ENFIELD , NC","6","10","2009",-77.6800842,36.1709394
"HALIFAX ","2008  HIGHWAY 301, ENFIELD , NC","6","11","2009",-77.6931881,36.1462383
"HALIFAX ","1107 SOUTH DENNIS STREET  , ENFIELD , NC","6","18","2009",-77.6800842,36.1709394
"HARNETT ","182  YOUNG ROAD  , ANGIER , NC","4","17","2009",-78.669254,35.472019
"HARNETT ","632  CHINABERRY LANE , ANGIER , NC","10","19","2014",-78.765615,35.496546
"HARNETT ","1716  YOUNG ROAD , ANGIER , NC","5","7","2015",-78.666838,35.493478
"HARNETT ","39  OAKWOOD DRIVE , ANGIER , NC","11","4","2015",-78.742924,35.503991
"HARNETT ","1197 CLAUDE WHITE RD , CAMERON , NC","3","17","2004",-79.1587172,35.3110116
"HARNETT ","176 HOLLOW TREE COURT , CAMERON , NC","4","26","2006",-79.103673,35.2978049
"HARNETT ","287 BENNETT ROAD , COATS , NC","1","22","2007",-78.677255,35.392793
"HARNETT ","2693 BAILEY ROAD , COATS , NC","2","26","2008",-78.6170099,35.425476
"HARNETT ","1605 OLD STAGE ROAD , COATS , NC","6","9","2008",-78.701566,35.434984
"HARNETT ","2937 BUD HAWKINS RD , DUNN , NC","7","20","2004",-78.622731,35.256798
"HARNETT ","595 SADLER ROAD , DUNN , NC","11","1","2006",-78.569196,35.324289
"HARNETT ","3603 ASHE AVENUE , DUNN , NC","4","19","2008",-78.6401889,35.3359525
"HARNETT ","14 ALLSPICE LANE , DUNN , NC","7","24","2008",-78.62045,35.271825
"HARNETT ","105 LILLY STREET , DUNN , NC","10","26","2008",-78.611151,35.28656
"HARNETT ","196  JERNIGAN ROAD  , DUNN , NC","3","15","2010",-78.595925,35.3312529
"HARNETT ","590  JACKSON STREET  , DUNN , NC","4","5","2010",-78.6480614,35.3206008
"HARNETT ","702  GREENFIELD DRIVE  , DUNN , NC","9","4","2010",-78.5888253,35.3159228
"HARNETT ","300  JACKSON ROAD  , DUNN , NC","9","13","2012",-78.609244,35.292677
"HARNETT ","1375  WEEKS ROAD  , DUNN , NC","1","9","2013",-78.568672,35.326578
"HARNETT ","1019 EAST EDGERTON STREET , DUNN , NC","5","20","2014",-78.598213,35.302752
"HARNETT ","15  MAY LANE , DUNN , NC","1","8","2015",-78.598989,35.371253
"HARNETT ","185  ROCK HOLLOW LANE , DUNN , NC","8","18","2015",-78.5187164,35.2781538
"HARNETT ","110 3RD STREET , ERWIN , NC","11","20","2007",-78.659689,35.32445
"HARNETT ","864  MAYNARD LAKE ROAD  , ERWIN , NC","4","8","2009",-78.666995,35.348443
"HARNETT ","9875  US 421 HIGHWAY  , ERWIN , NC","4","22","2009",-78.6917378,35.350761
"HARNETT ","4432 EAST NC 55 HIGHWAY  , ERWIN , NC","2","18","2010",-78.667643,35.350156
"HARNETT ","109  PRINCE STREET  , ERWIN , NC","3","8","2010",-78.648613,35.318032
"HARNETT ","810  RAIFORD ROAD  , ERWIN , NC","10","2","2012",-78.658256,35.310831
"HARNETT ","202  MASONIC DRIVE , ERWIN , NC","1","11","2015",-78.662486,35.3267669
"HARNETT ","240  FRANK COLVILLE LANE , ERWIN , NC","4","13","2015",-78.702933,35.35793
"HARNETT ","147  CURTIS ROAD , ERWIN , NC","5","21","2015",-78.710705,35.364602
"HARNETT ","363 JAMES TART RD , LILLINGTON , NC","4","28","2005",-78.769037,35.344671
"HARNETT ","65  TFIJ LANE , LILLINGTON , NC","8","24","2015",-78.7298294,35.4222918
"HARNETT ","228  JEROME LANE  , LINDEN , NC","6","5","2013",-78.831591,35.27353
"HARNETT ","63 SARAH CIR , SPRING LAKE , NC","6","1","2004",-78.91297,35.254835
"HARNETT ","14048 W 27 HIGHWAY , [Unspecified] , NC","10","8","2015",-79.0192997,35.7595731
"HARNETT ","78  cokesbury ROAD , [Unspecified] , NC","3","22","2016",-79.0192997,35.7595731
"HAYWOOD ","737 CHAMPION DR 215 , CANTON , NC","2","9","2004",-82.8525828,35.553904
"HAYWOOD ","30 CONARD DR , CANTON , NC","3","15","2005",-82.8232215,35.5151194
"HAYWOOD ","92 ARROWWOOD RD , CANTON , NC","3","19","2005",-82.8275386,35.4497978
"HAYWOOD ","9420 CRUSO RD , CANTON , NC","4","14","2005",-82.841393,35.45303
"HAYWOOD ","59 MONAFLAVIN DR , CANTON , NC","1","13","2006",-82.8687671,35.4564803
"HAYWOOD ","240 FILTER PLANT ROAD , CANTON , NC","7","14","2006",-82.8497299,35.525581
"HAYWOOD ","122 MONROE LANE , CANTON , NC","9","4","2007",-82.8539289,35.526366
"HAYWOOD ","31  THOMPSON STREET  , CANTON , NC","6","3","2010",-82.831855,35.545606
"HAYWOOD ","78  CHARLES STREET  , CANTON , NC","7","31","2010",-82.838048,35.526623
"HAYWOOD ","1055  PHILLIPSVILLE LOOP  , CANTON , NC","9","13","2010",-82.858194,35.538951
"HAYWOOD ","3478 THICKETY RD , CLYDE , NC","5","24","2005",-82.873093,35.555407
"HAYWOOD ","51  BIRD VIEW DRIVE  , CLYDE , NC","1","22","2010",-82.9238144,35.5360846
"HAYWOOD ","15  RED FOX LOOP  , CLYDE , NC","5","6","2011",-82.9357315,35.5411743
"HAYWOOD ","181 LEWIS LN RM 119 , MAGGIE VALLEY , NC","2","29","2004",-83.0862159,35.513709
"HAYWOOD ","194 RIDDLE COVE RD , MAGGIE VALLEY , NC","11","28","2004",-83.0577435,35.5214172
"HAYWOOD ","6 ADELL DR , WAYNESVILLE , NC","4","7","2004",-82.9024731,35.4757046
"HAYWOOD ","1811 MAUNEY COVE RD , WAYNESVILLE , NC","2","12","2005",-83.015589,35.511643
"HAYWOOD ","523 SUNSHINE COVE RD , WAYNESVILLE , NC","3","21","2005",-83.0115019,35.569874
"HAYWOOD ","58  REMINGTON FORK ROAD  , WAYNESVILLE , NC","7","29","2010",-82.995591,35.590687
"HAYWOOD ","823  FOX RUN ROAD  , WAYNESVILLE , NC","9","13","2010",-83.0397773,35.535352
"HENDERSON ","99 SOUTHER ROAD , FLETCHER , NC","5","7","2007",-82.4610928,35.4353346
"HENDERSON ","59 HORSESHOE LOOP LN , HENDERSONVILLE , NC","2","25","2004",-82.4002553,35.3998704
"HENDERSON ","529-A WHITTED STREET , HENDERSONVILLE , NC","5","3","2006",-82.472481,35.317518
"HENDERSON ","2918 NORTH RUGBY ROAD  , HENDERSONVILLE , NC","7","2","2010",-82.5152466,35.4026842
"HENDERSON ","89  DOTSON HALF LOOP  , HENDERSONVILLE , NC","5","23","2011",-82.4311077,35.2947533
"HENDERSON ","564  GYPSY LANE  , HENDERSONVILLE , NC","6","14","2013",-82.4183941,35.3493431
"HENDERSON ","112  WREN DRIVE , HENDERSONVILLE , NC","4","29","2014",-82.447139,35.336812
"HOKE ","165  WATER SPLASH LANE  , RAEFORD , NC","2","3","2011",-79.1210512,35.0306168
"HOKE ","165  WATER SPLASH LANE  , RAEFORD , NC","2","3","2011",-79.1210512,35.0306168
"HYDE ","104 LOOP RD , OCRACOKE , NC","2","28","2006",-75.986388,35.105634
"HYDE ","85 SANDDOLLAR RD , OCRACOKE , NC","2","28","2006",-75.97491,35.1114
"IREDELL ","295 THIRD CREEK RD , STATESVILLE , NC","6","17","2004",-80.838189,35.750786
"IREDELL ","122 ROCKHAVEN DRIVE , STATESVILLE , NC","9","10","2008",-81.0814259,35.761562
"IREDELL ","127  TILLEY FARM LANE  , STATESVILLE , NC","11","16","2010",-80.933957,35.961768
"IREDELL ","2200  SHELTON AVENUE  , STATESVILLE , NC","1","8","2014",-80.894766,35.745827
"IREDELL ","112  DEEP WATER ROAD  , STATESVILLE , NC","2","4","2014",-80.9581484,35.9143986
"IREDELL ","290  CARLYLE ROAD , TROUTMAN , NC","5","29","2014",-80.8714523,35.6571739
"JACKSON ","355 DOBSON RIDGE RD , CHEROKEE , NC","5","26","2004",-83.2363891,35.5038872
"JACKSON ","2545 SHOAL CREEK , MURPHY , NC","10","29","2008",-84.269469,35.061953
"JACKSON ","10 POPLAR DR , SYLVA , NC","5","18","2004",-83.2093372,35.3778459
"JACKSON ","458 DANDELION DR , SYLVA , NC","7","21","2004",-83.1527372,35.4002969
"JACKSON ","1272 MOCKINGBIRD LN , SYLVA , NC","11","19","2004",-83.2435442,35.3548904
"JACKSON ","55  MOLASSES MOUNTAIN ROAD  , SYLVA , NC","8","29","2011",-83.283981,35.3285404
"JACKSON ","88 CRANE RD , TUCKASEGEE , NC","3","23","2005",-83.1227933,35.2597128
"JACKSON ","333  LAZY LANE  , WHITTIER , NC","12","26","2011",-83.301293,35.363705
"JACKSON ","120  LEWIS COVE ROAD  , WHITTIER , NC","2","8","2013",-83.3425043,35.4146409
"JOHNSTON ","14825  210 HIGHWAY  , ANGIER , NC","5","14","2009",-78.603477,35.52062
"JOHNSTON ","1267  ENNIS ROAD , ANGIER , NC","12","17","2014",-78.597907,35.528152
"JOHNSTON ","471 TURLINGTON DRIVE , BENSON , NC","4","24","2006",-78.588938,35.440837
"JOHNSTON ","764 BYRDTOWN ROAD , BENSON , NC","6","25","2008",-78.5466033,35.4357274
"JOHNSTON ","587  BYRDTOWN ROAD  , BENSON , NC","4","15","2009",-78.544352,35.432789
"JOHNSTON ","1644  GODWIN LAKE ROAD , BENSON , NC","12","22","2014",-78.4171689,35.3103291
"JOHNSTON ","410  CHURCH ROAD , BENSON , NC","5","12","2015",-78.57608,35.529454
"JOHNSTON ","186  CREEKSTONE DRIVE , BENSON , NC","6","15","2015",-78.542665,35.543338
"JOHNSTON ","7970  RALEIGH ROAD , BENSON , NC","8","10","2015",-78.5394448,35.4949363
"JOHNSTON ","420  TALL PINE DRIVE , BENSON , NC","8","19","2015",-78.571028,35.507232
"JOHNSTON ","14470  RALEIGH ROAD , BENSON , NC","8","20","2015",-78.5005781,35.4149418
"JOHNSTON ","410  Church ROAD , BENSON , NC","2","19","2016",-78.57608,35.529454
"JOHNSTON ","914  Hobbs STREET , CLAYTON , NC","3","19","2016",-78.453261,35.641416
"JOHNSTON ","503 LEE-JOHNSON ROAD LOT 15 , DUNN , NC","2","27","2008",-78.460091,35.287776
"JOHNSTON ","6307 STRICKLANDS CROSSROADS RD , FOUR OAKS , NC","2","16","2004",-78.4398082,35.3709455
"JOHNSTON ","9644  DEVIL'S RACETRACK ROAD  , FOUR OAKS , NC","4","1","2010",-78.289835,35.3267
"JOHNSTON ","9644  DEVIL'S RACETRACK ROAD  , FOUR OAKS , NC","4","1","2010",-78.289835,35.3267
"JOHNSTON ","9303  DEVILS RACETRACK ROAD  , FOUR OAKS , NC","12","12","2012",-78.293162,35.332862
"JOHNSTON ","2766 C SOUTH 96 HIGHWAY  , FOUR OAKS , NC","3","21","2014",-78.413749,35.415309
"JOHNSTON ","31  ADAMS ROAD , FOUR OAKS , NC","5","13","2014",-78.474696,35.375876
"JOHNSTON ","31  HOLLEY ROAD , FOUR OAKS , NC","1","13","2015",-78.3971157,35.4258032
"JOHNSTON ","640  GREENLEAF ROAD , [Unspecified] , NC","1","24","2015",-79.0192997,35.7595731
"JOHNSTON ","378  PIERCE ROAD , [Unspecified] , NC","4","28","2015",-79.0192997,35.7595731
"JOHNSTON ","419  PECAN LANE A , GARNER , NC","6","14","2010",-78.5295524,35.6491712
"JOHNSTON ","175  BOSWELL ROAD , KENLY , NC","2","7","2012",-78.072098,35.5795109
"JOHNSTON ","1344  PRINCETON KENLY ROAD  BOX , KENLY , NC","5","31","2014",-78.1241591,35.5962702
"JOHNSTON ","5745  FLOWER HILL ROAD , KENLY , NC","8","6","2014",-78.169077,35.6831965
"JOHNSTON ","1653  BEULAHTOWN ROAD , KENLY , NC","6","19","2015",-78.165031,35.619721
"JOHNSTON ","10590 N. C. HIGHWAY 39 N , MIDDLESEX , NC","12","20","2004",-78.255837,35.728135
"JOHNSTON ","7955 FLOWERHILL RD , MIDDLESEX , NC","3","31","2005",-78.193039,35.715141
"JOHNSTON ","9180 NC 222 W HWY , MIDDLESEX , NC","5","5","2005",-78.2198519,35.6917814
"JOHNSTON ","1646-B OLD ROCK QUARRY RD , PRINCETON , NC","12","7","2004",-78.1602669,35.4881
"JOHNSTON ","532-B  HERRING ROAD , PRINCETON , NC","6","8","2012",-78.195781,35.4889721
"JOHNSTON ","5842  BIZZELL GROVE CHURCH ROAD , PRINCETON , NC","12","17","2014",-78.218965,35.486886
"JOHNSTON ","110  BREWER LANE , PRINCETON , NC","5","17","2015",-78.1356429,35.494221
"JOHNSTON ","385 BERTIE HEIGHTS ROAD , SELMA , NC","10","31","2006",-78.2263239,35.5467266
"JOHNSTON ","318 EAST US 70 HIGHWAY  , SELMA , NC","5","12","2009",-78.2950657,35.5220479
"JOHNSTON ","5924 NORTH 39 HIGHWAY  , SELMA , NC","3","25","2010",-78.252857,35.651156
"JOHNSTON ","1203  LIVE OAK CHURCH ROAD LOT 6 , SELMA , NC","11","27","2011",-78.303678,35.59816
"JOHNSTON ","212  DAVIS FARM DRIVE  , SELMA , NC","10","10","2013",-78.307045,35.604079
"JOHNSTON ","50  JORDAN NARRON ROAD  , SELMA , NC","3","23","2014",-78.28036,35.668572
