"COUNTY","FullAddress","Month","Date","Year","lon","lat"
"GENEVA ","971 T. PEACOCK RD , HARTFORD , AL","8","17","2004",-85.654482,31.151305
"GENEVA ","198 WHEAT LANE , HARTFORD , AL","3","5","2006",-85.689086,31.002992
"GENEVA ","123 FINK FARM RD , SAMSON , AL","8","13","2004",-86.178738,31.053739
"GENEVA ","403 EWING W ST , SAMSON , AL","11","2","2004",-86.054742,31.11053
"GENEVA ","3163 ALAFLO RD , SAMSON , AL","3","1","2005",-86.113647,31.07181
"GENEVA ","6388 STATE HWY 54 , SAMSON , AL","5","6","2005",-86.171275,31.063278
"GENEVA ","1813 PATES RD , SLOCOMB , AL","1","20","2004",-85.59438,31.10823
"GENEVA ","103 EWELL S RD , SLOCOMB , AL","2","7","2004",-85.59438,31.10823
"HENRY ","903 EARLY WALDEN ROAD , HEADLAND , AL","3","27","2006",-85.316697,31.339309
"HENRY ","388 BAWDIN ST , NEWVILLE , AL","2","1","2005",-85.337004,31.416663
"HOUSTON ","1121 BROADWAY N ST LOT 11 , ASHFORD , AL","9","17","2004",-85.233946,31.219725
"HOUSTON ","4469 CEDAR SPRINGS RD , ASHFORD , AL","12","9","2004",-85.208272,31.254534
"HOUSTON ","1049 SOUTH CO RD 33 , ASHFORD , AL","5","30","2006",-85.253208,31.165121
"HOUSTON ","1556 BENTON STORE ROAD , COLUMBIA , AL","1","21","2006",-85.196294,31.283649
"HOUSTON ","1095 BUNLIN RD , COTTONWOOD , AL","2","2","2004",-85.30493,31.04879
"HOUSTON ","98 ST. MARY RD , COTTONWOOD , AL","4","26","2005",-85.360103,31.045555
"HOUSTON ","1190 NORTH BROAD STREET , COWARTS , AL","1","12","2006",-85.303257,31.209364
"HOUSTON ","870 D HODGES RD , DOTHAN , AL","2","2","2004",-85.458194,31.316627
"HOUSTON ","1118 SAUNDERS E RD 1120 , DOTHAN , AL","2","13","2004",-85.348537,31.290146
"HOUSTON ","75 ROY MARTIN RD , DOTHAN , AL","3","19","2004",-85.383414,31.111886
"HOUSTON ","4375 COUNTY LOT 9 RD 203 , DOTHAN , AL","4","28","2004",-85.43608,31.140694
"HOUSTON ","1118 SAUNDERS E RD , DOTHAN , AL","5","10","2004",-85.348537,31.290146
"HOUSTON ","114 MATTIE LN , DOTHAN , AL","8","24","2004",-85.464203,31.182349
"HOUSTON ","1604 HODGESVILLE RD C-601 , DOTHAN , AL","9","24","2004",-85.398987,31.174175
"HOUSTON ","200 b SWEET GNM RD , DOTHAN , AL","9","30","2004",-85.412739,31.212062
"HOUSTON ","6235 FORTNER , DOTHAN , AL","10","29","2004",-85.487211,31.210813
"HOUSTON ","1118 SAUNDERS E RD LOT 19 , DOTHAN , AL","11","10","2004",-85.348537,31.290146
"HOUSTON ","1100 FORESTER RD LOT 11 , DOTHAN , AL","11","17","2004",-85.346097,31.182612
"HOUSTON ","204 SOUTHPORT W DR , DOTHAN , AL","12","23","2004",-85.393097,31.217026
"HOUSTON ","2129 IRIS RD LOT 5 , DOTHAN , AL","5","5","2005",-85.394989,31.113127
"HOUSTON ","446 SUNRISE DR , DOTHAN , AL","5","7","2005",-85.470412,31.213778
"HOUSTON ","451 OATES S ST 1 , DOTHAN , AL","5","18","2005",-85.392952,31.218838
"HOUSTON ","4379 COUNTY RD LOT 6 , DOTHAN , AL","9","6","2005",-85.374315,31.201535
"HOUSTON ","2129 IRIS RD 7 , DOTHAN , AL","10","12","2005",-85.394989,31.113127
"HOUSTON ","205 PETUNIA DR , DOTHAN , AL","10","19","2005",-85.468191,31.172426
"HOUSTON ","6235 FORTNER STREET , DOTHAN , AL","1","25","2006",-85.487211,31.210813
"HOUSTON ","12931 COUNTY ROAD 33 , DOTHAN , AL","3","9","2006",-85.392077,31.073723
"HOUSTON ","212 WEST SAUNDERS ROAD , DOTHAN , AL","3","10","2006",-85.404138,31.159914
"HOUSTON ","55 EASTGATE DRIVE , DOTHAN , AL","3","22","2006",-85.322406,31.20275
"HOUSTON ","443 FORTSON ROAD , DOTHAN , AL","5","1","2006",-85.53227,31.213568
"HOUSTON ","2768 WEBB ROAD , DOTHAN , AL","6","7","2006",-85.350665,31.246431
"HOUSTON ","4148 WEST COOK ROAD , DOTHAN , AL","6","13","2006",-85.472873,31.106486
"HOUSTON ","918 SOUTH OATES STREET , DOTHAN , AL","6","28","2006",-85.393172,31.212531
"HOUSTON ","2099 SOUTH OATES STREET  , DOTHAN , AL","6","16","2009",-85.398649,31.196713
"HOUSTON ","212  SAUNDERS ROAD  , DOTHAN , AL","7","2","2010",-85.34839,31.284542
"HOUSTON ","2201  SHANNONDOAH DRIVE  , DOTHAN , AL","7","16","2010",-85.379759,31.185343
"HOUSTON ","192 JOWERS RD , GORDON , AL","2","17","2004",-85.067055,31.144353
"HOUSTON ","2686 WATSON BRIDGE RD , KINSEY , AL","6","4","2004",-85.304921,31.264449
"HOUSTON ","365 BJ MIXON RD , MADRID , AL","4","30","2004",-85.39114,31.033548
"HOUSTON ","525 PARRISH RD , PANSEY , AL","7","16","2004",-85.170739,31.126235
"HOUSTON ","1325  EUBANKS ROAD  , PANSEY , AL","7","24","2010",-85.165019,31.140206
"HOUSTON ","345 HARDEN ROAD , SLOCOMB , AL","2","23","2006",-85.59438,31.10823
"HOUSTON ","2600  TRAWICK ROAD  , TAYLOR , AL","6","9","2009",-85.476047,31.195472
"HOUSTON ","215 JUAN CIR , WEBB , AL","3","21","2004",-85.269145,31.206801
"HOUSTON ","1055 ENON RD , WEBB , AL","1","21","2005",-85.2774,31.211256
"HOUSTON ","488 GILLEY MILL ROAD , WEBB , AL","3","21","2006",-85.280419,31.280036
"HOUSTON ","2780 ENON ROAD , WEBB , AL","4","6","2006",-85.276494,31.237873
"HOUSTON ","930 FURNIE FOLKS ROAD , WEBB , AL","4","14","2006",-85.289427,31.240248
"JACKSON ","1949 COUNTY RD , BRIDGEPORT , AL","2","24","2005",-85.97437,34.669942
"JACKSON ","49064 A1 HWY 277 HWY , BRIDGEPORT , AL","3","2","2005",-85.758622,34.919726
"JACKSON ","720 HAMLIN AVE , BRIDGEPORT , AL","4","12","2005",-85.711612,34.939506
"JACKSON ","40 CO RD 280 , BRIDGEPORT , AL","2","21","2007",-85.735766,34.934375
"JACKSON ","265 DOGWOOD LANE , BRIDGEPORT , AL","4","6","2007",-85.746582,34.92226
"JACKSON ","923  COUNTY ROAD 94, BRIDGEPORT , AL","1","16","2010",-85.737913,34.943445
"JACKSON ","923  COUNTY ROAD 94, BRIDGEPORT , AL","1","16","2010",-85.737913,34.943445
"JACKSON ","724  ALABAMA AVENUE  , BRIDGEPORT , AL","4","13","2010",-85.71798,34.946973
"JACKSON ","614  ALDHOUSE AVENUE  , BRIDGEPORT , AL","9","22","2010",-85.717669,34.949898
"JACKSON ","1117  JACOBS AVENUE  , BRIDGEPORT , AL","2","16","2011",-85.72025,34.940793
"JACKSON ","1117  JACOBS AVENUE  , BRIDGEPORT , AL","2","16","2011",-85.72025,34.940793
"JACKSON ","1910 COUNTY 131 ROAD , BRYANT , AL","3","28","2007",-85.659965,34.902345
"JACKSON ","1966  CO RD 89, BRYANT , AL","5","8","2009",-85.593223,34.886355
"JACKSON ","5727  ALABAMA HWY 73, BRYANT , AL","1","23","2010",-85.633953,34.928502
"JACKSON ","5727  ALABAMA HWY 73, BRYANT , AL","1","23","2010",-85.633953,34.928502
"JACKSON ","827 COUNTY ROAD 150 RD , DUTTON , AL","3","31","2004",-85.879272,34.644635
"JACKSON ","6972 CO RD 124 , DUTTON , AL","1","25","2005",-85.896537,34.62969
"JACKSON ","2583 CO. RD 18 , DUTTON , AL","2","17","2005",-85.931573,34.600482
"JACKSON ","875 COUNTY ROAD 423 , DUTTON , AL","7","7","2007",-85.889092,34.645268
"JACKSON ","5969 CO RD 14 , FLAT ROCK , AL","6","14","2008",-85.719463,34.851715
"JACKSON ","241  POWELL LANE  , FLAT ROCK , AL","7","1","2010",-85.659754,34.824623
"JACKSON ","8697  40 HIGHWAY  , HENAGAR , AL","8","13","2010",-85.6553,34.610296
"JACKSON ","27  COUNTRY 707 ROAD  , HENAGAR , AL","8","18","2010",-85.803876,34.631099
"JACKSON ","2246 COUNTY 95 ROAD , HIGDON , AL","5","8","2007",-85.637987,34.829911
"JACKSON ","49 CO RD 318 , HIGDON , AL","6","18","2008",-85.624967,34.848626
"JACKSON ","859 RUBY JOHNSON DR , HOLLYWOOD , AL","3","21","2004",-85.968457,34.695314
"JACKSON ","6759 CO 33 RD , HOLLYWOOD , AL","3","26","2004",-85.97549,34.72575
"JACKSON ","15 FRED ST , HOLLYWOOD , AL","3","31","2004",-85.990304,34.741912
"JACKSON ","349 COUNTY 599 RD , HOLLYWOOD , AL","5","9","2004",-85.923787,34.741957
"JACKSON ","981 CO RD 213 , HOLLYWOOD , AL","3","30","2005",-85.900942,34.755141
"JACKSON ","3983 COUNTY ROAD 42 , HOLLYWOOD , AL","4","30","2007",-85.957084,34.772217
"JACKSON ","985  COUNTY ROAD 213, HOLLYWOOD , AL","5","13","2010",-85.900981,34.755206
"JACKSON ","629 LAKESHORE DR , LANGSTON , AL","2","19","2004",-86.071458,34.552652
"JACKSON ","2072 COUNTY 10 RD , PAINT ROCK , AL","4","19","2005",-86.310437,34.756016
"JACKSON ","1738 CR 134 , PISGAH , AL","5","12","2004",-85.759899,34.661044
"JACKSON ","1210 COUNTY ROAD 357 , PISGAH , AL","6","18","2004",-85.829617,34.726528
"JACKSON ","3312 COUNTY ROAD 60 RD , PISGAH , AL","7","30","2004",-85.787941,34.696693
"JACKSON ","940 CO RD 339 , PISGAH , AL","11","29","2005",-85.768047,34.7165
"JACKSON ","470 CO RD 456 , PISGAH , AL","3","26","2008",-85.777493,34.689759
"JACKSON ","75 CO RD 60 , PISGAH , AL","4","11","2008",-85.842168,34.689908
"JACKSON ","842  COUNTRY 352 ROAD  , PISGAH , AL","8","1","2010",-85.746933,34.685262
"JACKSON ","8903  COUNTRY 58 ROAD  , PISGAH , AL","8","3","2010",-85.765404,34.7039
"JACKSON ","22 HANCOCK E DR , SCOTTSBORO , AL","1","29","2004",-86.067087,34.611627
"JACKSON ","1372 C.R. 540 , SCOTTSBORO , AL","2","3","2004",-86.188136,34.636405
"JACKSON ","426 OLD LARKINSVILLE RD , SCOTTSBORO , AL","3","8","2004",-86.05529,34.678617
"JACKSON ","778 COUNTY 143 RD , SCOTTSBORO , AL","5","1","2004",-86.114928,34.797568
"JACKSON ","1483 CO. RD 138 , SCOTTSBORO , AL","8","6","2004",-86.152182,34.859327
"JACKSON ","409 PONROY ST , SCOTTSBORO , AL","8","9","2004",-86.023927,34.676294
"JACKSON ","243 MCFOILTON LN , SCOTTSBORO , AL","8","11","2004",-86.004444,34.697162
"JACKSON ","390 CRAWFORD RD , SCOTTSBORO , AL","9","8","2004",-86.000427,34.662164
"JACKSON ","18979 35 W HWY , SCOTTSBORO , AL","10","19","2004",-86.601532,34.535084
"JACKSON ","2920 JULIE DR , SCOTTSBORO , AL","11","18","2004",-86.037511,34.631406
"JACKSON ","503 SHORT ST , SCOTTSBORO , AL","11","23","2004",-86.027433,34.667025
"JACKSON ","2770 OLD LARKINSVILLE RD , SCOTTSBORO , AL","11","29","2004",-86.088316,34.69059
"JACKSON ","2920 JULIE DR , SCOTTSBORO , AL","12","14","2004",-86.037511,34.631406
"JACKSON ","2207 BROAD S ST , SCOTTSBORO , AL","1","12","2005",-86.025992,34.608739
"JACKSON ","79 BIBB AVE , SCOTTSBORO , AL","1","27","2005",-86.062787,34.655179
"JACKSON ","703 WALSH AVE , SCOTTSBORO , AL","2","14","2005",-86.01825,34.679221
"JACKSON ","149 PICKENS DR , SCOTTSBORO , AL","2","23","2005",-86.078865,34.931602
"JACKSON ","106 OLINGER RD , SCOTTSBORO , AL","3","14","2005",-86.179836,34.56914
"JACKSON ","215 JOY DR , SCOTTSBORO , AL","4","12","2005",-86.001306,34.70154
"JACKSON ","375 MAPLES DR , SCOTTSBORO , AL","4","15","2005",-86.18572,34.570393
"JACKSON ","253 COUNTY ROAD 470 , SCOTTSBORO , AL","5","17","2005",-86.02384,34.762112
"JACKSON ","71 EAST JOHN ROB , SCOTTSBORO , AL","7","11","2006",-86.008111,34.703078
"JACKSON ","169 EAST WINESAP ROAD , SCOTTSBORO , AL","8","23","2007",-85.980912,34.658274
"JACKSON ","948 CO RD 30 , SCOTTSBORO , AL","9","27","2007",-86.058603,34.684642
"JACKSON ","137 COWLEY LANE , SCOTTSBORO , AL","3","3","2008",-86.13449,34.561954
"JACKSON ","2494 OLD LARKINSVILLE ROAD , SCOTTSBORO , AL","6","23","2008",-86.084125,34.689136
"JACKSON ","794 HYTOP ROAD , SCOTTSBORO , AL","6","27","2008",-86.087159,34.913267
"JACKSON ","303 EAST JOHNATHON STREET , SCOTTSBORO , AL","7","17","2008",-85.978766,34.657972
"JACKSON ","390  LONG HOLLOW ROAD  , SCOTTSBORO , AL","6","3","2009",-86.09767,34.680029
"JACKSON ","3094  OLD LARKINSVILLE ROAD  , SCOTTSBORO , AL","4","29","2010",-86.079511,34.686988
"JACKSON ","16555  AL HWY 79, SCOTTSBORO , AL","6","3","2010",-86.11701,34.732956
"JACKSON ","370  GIZZARD POINT ROAD  , SCOTTSBORO , AL","7","12","2010",-86.112684,34.79036
"JACKSON ","840 WEST WILLOW STREET #107 , SCOTTSBORO , AL","8","22","2012",-76.27635,39.97927
"JACKSON ","3147 CO RD 43 , SECTION , AL","2","4","2004",-85.990648,34.539748
"JACKSON ","91 GURLEY CIR , SECTION , AL","2","20","2004",-85.982673,34.567101
"JACKSON ","6713 CO RD 43 , SECTION , AL","4","3","2008",-85.974864,34.504576
"JACKSON ","817  COUNTRY 411 ROAD  , SECTION , AL","9","25","2010",-85.985555,34.521995
"JACKSON ","720 CO.RD 69 , STEVENSON , AL","1","1","2004",-85.784125,34.911405
"JACKSON ","376 COUNTY RD 96 , STEVENSON , AL","1","3","2004",-85.801733,34.880558
"JACKSON ","lot 3 EP KIMBALL TRL PK/277 HWY , STEVENSON , AL","8","31","2004",-85.835355,34.867379
"JACKSON ","376 STCAM PLANT RD 10 , STEVENSON , AL","1","25","2005",-86.309236,34.732059
"JACKSON ","256 CO. RD. 135 , STEVENSON , AL","4","4","2005",-85.792921,34.894971
"JACKSON ","205 COTTON W , STEVENSON , AL","1","30","2006",-85.828503,34.873295
"JACKSON ","145 COUNTY ROAD 305 , STEVENSON , AL","9","25","2006",-85.781825,34.886274
"JACKSON ","641 COUNTY ROAD , STEVENSON , AL","2","19","2007",-86.612949,34.544883
"JACKSON ","41  COUNTRY 169 ROAD  , STEVENSON , AL","4","19","2009",-85.906162,34.797689
"JACKSON ","1185  COUNTY ROAD 104, STEVENSON , AL","1","31","2010",-85.800096,34.931028
"JACKSON ","1185  COUNTY ROAD 104, STEVENSON , AL","1","31","2010",-85.800096,34.931028
"JACKSON ","229 MAIN ST , TRENTON , AL","6","28","2005",-86.749259,34.693466
"JACKSON ","11340 COUNTY 30 RD , WOODVILLE , AL","1","22","2004",-86.262493,34.650862
"JACKSON ","31046 SR 35 HWY , WOODVILLE , AL","2","5","2004",-86.284084,34.6165
"JACKSON ","100 COBB ST , WOODVILLE , AL","7","8","2004",-86.269559,34.622316
"JACKSON ","440 CO RD 500 , WOODVILLE , AL","8","11","2004",-86.303899,34.629393
"JACKSON ","733 CAVERN COVE RD , WOODVILLE , AL","8","19","2004",-86.246031,34.563324
"JACKSON ","251 CO. RD. 222 , WOODVILLE , AL","6","18","2005",-86.157499,34.748922
"JACKSON ","1349 CO. RD 317 , WOODVILLE , AL","8","22","2005",-86.167215,34.727852
"JACKSON ","3984 COUNTY RD 30 , WOODVILLE , AL","9","6","2005",-86.158497,34.677403
"JACKSON ","11736 COUNTY ROAD 17 , WOODVILLE , AL","8","24","2006",-86.138757,34.780867
"JACKSON ","1465 CO RD 183 , WOODVILLE , AL","11","29","2006",-86.260989,34.632948
"JACKSON ","3984 COUNTY ROAD 8 , WOODVILLE , AL","12","4","2006",-86.218274,34.730179
"JACKSON ","1349 COUNTY 317 ROAD , WOODVILLE , AL","5","3","2007",-86.167215,34.727852
"JACKSON ","5300 COUNTY ROAD 8 , WOODVILLE , AL","12","11","2007",-86.234005,34.721899
"JEFFERSON ","212 CAHABA FOREST COVE , BIRMINGHAM , AL","10","20","2004",-86.779136,33.540137
"JEFFERSON ","2700 RAY ST , BIRMINGHAM , AL","3","23","2005",-86.923941,33.530784
"JEFFERSON ","4221 SHADES CREST S RD , BIRMINGHAM , AL","2","1","2006",-86.895429,33.316449
"JEFFERSON ","2721 NORTH 2ND AVENUE  , BIRMINGHAM , AL","5","26","2009",-86.857594,33.43224
"JEFFERSON ","1070  MCDONALDS CHAPEL ROAD  , BIRMINGHAM , AL","7","17","2010",-86.939343,33.54039
"JEFFERSON ","4238  CENTER POINT ROAD  , BIRMINGHAM , AL","7","27","2010",-86.682386,33.682381
"JEFFERSON ","4631  ELFRETH JOHNSON ROAD 46 , BIRMINGHAM , AL","12","4","2011",-86.717656,33.662321
"JEFFERSON ","8850 COUNTY LINE RD , DORA , AL","8","31","2004",-87.010481,33.769326
"JEFFERSON ","528  PORRER CREST ROAD , GRAYSVILLE , AL","3","4","2016",-86.990072,33.455433
"JEFFERSON ","409 EDGECREST DRIVE 3 , HOMEWOOD , AL","3","10","2006",-86.832748,33.464074
"JEFFERSON ","218 24TH N ST , IRONDALE , AL","8","28","2005",-86.701295,33.540112
"JEFFERSON ","9352  PETERSON DRIVE  , KIMBERLY , AL","7","1","2010",-86.818339,33.779068
"JEFFERSON ","1214 ASHVILLE SE RD , LEEDS , AL","4","4","2004",-86.521904,33.563482
"JEFFERSON ","1910  LINDEN STREET  , LEEDS , AL","6","15","2009",-86.544285,33.551989
"JEFFERSON ","283 SOUTH 4TH AVENUE , MORRIS , AL","10","8","2008",-86.805203,33.744462
"JEFFERSON ","8435  STOUTS ROAD  , MORRIS , AL","4","22","2010",-86.808292,33.751688
"JEFFERSON ","268  SAM THOMAS ROAD  , MORRIS , AL","7","27","2010",-86.341685,33.910851
"JEFFERSON ","1542  MOUNT OLIVE BROOKSIDE ROAD  , MOUNT OLIVE , AL","5","14","2010",-86.880127,33.678067
"JEFFERSON ","2640  MOUNT OLIVE ROAD  , MOUNT OLIVE , AL","5","17","2011",-86.852416,33.669342
"JEFFERSON ","1435  SHORT CREEK ROAD  , MULGA , AL","7","28","2010",-87.099183,33.552658
"JEFFERSON ","6511  ROE CHANDLER ROAD  , PINSON , AL","1","11","2010",-86.605407,33.696627
"JEFFERSON ","6511  ROE CHANDLER ROAD  , PINSON , AL","1","11","2010",-86.605407,33.696627
"JEFFERSON ","7070  SELF ROAD  , PINSON , AL","5","13","2010",-86.604002,33.70961
"JEFFERSON ","9209  5TH AVENUE  , TRAFFORD , AL","7","5","2010",-86.746327,33.818398
"JEFFERSON ","9385 MILLER RD , WARRIOR , AL","1","12","2005",-86.927698,33.810007
"JEFFERSON ","3035 NAIL RD , WARRIOR , AL","2","18","2005",-86.937204,33.756765
"JEFFERSON ","444  TRAFFORD ROAD  , WARRIOR , AL","7","28","2010",-86.794204,33.827059
"LAMAR ","12901  HIGHWAY 278, BEAVERTON , AL","4","8","2010",-88.03434,33.923501
"LAMAR ","111 ROBERTSON AVENUE , DETROIT , AL","9","22","2008",-88.17072,34.02784
"LAMAR ","367 BURGESS ROAD , MILLPORT , AL","3","29","2008",-88.038524,33.636014
"LAMAR ","196 FERNBANK ROAD , MILLPORT , AL","9","5","2008",-88.08792,33.582116
"LAMAR ","11373 FENBANK ROAD , MILLPORT , AL","9","6","2008",-88.131425,33.606342
"LAMAR ","555 FENBANK ROAD , MILLPORT , AL","11","14","2008",-88.131425,33.606342
"LAMAR ","1727  MOUNT PLEASANT CHURCH ROAD  , MILLPORT , AL","1","14","2010",-88.105668,33.595303
"LAMAR ","1727  MOUNT PLEASANT CHURCH ROAD  , MILLPORT , AL","1","14","2010",-88.105668,33.595303
"LAMAR ","2904 WEST 18 HIGHWAY , SULLIGENT , AL","3","31","2008",-88.213833,33.727685
"LAMAR ","3765 DINKY LINE ROAD , SULLIGENT , AL","9","16","2008",-88.109789,34.007317
"LAMAR ","746 MILITARY GROVE ROAD , SULLIGENT , AL","11","29","2008",-88.129491,33.847093
"LAMAR ","345 HARRISON CT 189 , VERNON , AL","3","31","2004",-88.108353,33.746367
"LAMAR ","1381 NORTHWEST 11TH STREET , VERNON , AL","4","10","2008",-88.127569,33.76858
"LAMAR ","2448 BEAVER CREEK ROAD , VERNON , AL","5","6","2008",-88.094693,33.786654
"LAUDERDALE ","3204 CO RD 158 , FLORENCE , AL","4","12","2004",-87.862223,34.91794
"LAUDERDALE ","76 MEADOW GROVE LANE , FLORENCE , AL","9","21","2008",-87.72761,34.892122
"LAUDERDALE ","300 CO RD 237 , FLORENCE , AL","10","31","2008",-87.344124,34.53722
"LAUDERDALE ","1836  DARBY DRIVE  , FLORENCE , AL","1","4","2010",-87.656322,34.825308
"LAUDERDALE ","1836  DARBY DRIVE  , FLORENCE , AL","1","4","2010",-87.656322,34.825308
"LAUDERDALE ","6290  COUNTY 87 ROAD  , FLORENCE , AL","5","22","2010",-87.902484,34.927963
"LAUDERDALE ","502  DEER TRAIL  , FLORENCE , AL","11","10","2010",-87.684024,34.841471
"LAUDERDALE ","12447 CO RD 33 , LEXINGTON , AL","2","27","2004",-87.37113,34.96925
"LAUDERDALE ","217 JUSTIN LANE , LEXINGTON , AL","8","22","2006",-87.37113,34.96925
"LAUDERDALE ","355 C.R. 558 RD , ROGERSVILLE , AL","5","20","2004",-87.286608,34.869302
"LAUDERDALE ","1049 CO RD 540 , ROGERSVILLE , AL","3","1","2008",-87.334944,34.895762
"LAWRENCE ","95 CR 510 , MOULTON , AL","6","3","2004",-87.350552,34.566276
"LAWRENCE ","2658 CR 181 , MOULTON , AL","7","24","2004",-87.252278,34.445626
"LAWRENCE ","417 SOUTH ST , MOULTON , AL","10","18","2007",-87.293464,34.478808
"LAWRENCE ","925 SOUTHEAST FRANKLIN SMITH ROAD , MOULTON , AL","2","13","2008",-87.266014,34.48501
"LAWRENCE ","2859  COUNTY ROAD 236, MOULTON , AL","4","20","2009",-87.414861,34.562567
"LAWRENCE ","1355  COUNTY ROAD 203, MOULTON , AL","4","30","2009",-87.777293,32.818017
"LAWRENCE ","11551  CO RD 9, MOULTON , AL","5","11","2009",-87.333963,34.430449
"LAWRENCE ","112  COUNTY ROAD 243, MOULTON , AL","5","29","2009",-87.323996,34.544087
"LAWRENCE ","1065 CR 431 , TRINITY , AL","3","10","2004",-87.123344,34.601441
"LAWRENCE ","1255 CO RD 319 , TRINITY , AL","8","10","2006",-87.192673,34.525361
"LAWRENCE ","224  COUNTY ROAD 352, TRINITY , AL","5","28","2009",-87.172693,34.555054
"LEE ","570 LEE RD , AUBURN , AL","6","10","2004",-85.482267,32.58159
"LEE ","137  OAK STREET  , AUBURN , AL","4","16","2010",-85.460936,32.604573
"LEE ","2045  LEE ROAD 137  40 , AUBURN , AL","4","10","2013",-85.52209,32.579979
"LEE ","11136  LEE ROAD 279 , CUSSETA , AL","6","25","2010",-85.186036,32.711399
"LEE ","3305 KING AVE , OPELIKA , AL","11","2","2004",-85.428435,32.62368
"LEE ","343 LEE ROAD 117 , OPELIKA , AL","2","7","2006",-85.337701,32.547007
"LEE ","1010  2ND AVENUE 108 , OPELIKA , AL","6","11","2009",-85.383608,32.648343
"LEE ","2796  ALABAMA STREET  , OPELIKA , AL","5","18","2010",-85.390349,32.630597
"LEE ","454 SOUTH 10TH STREET 6 , OPELIKA , AL","5","24","2010",-85.377806,32.643064
"LEE ","140  LEE ROAD 703 , OPELIKA , AL","6","29","2010",-85.331702,32.584969
"LEE ","228 LEE RD , PHENIX CITY , AL","4","19","2004",-86.75026,32.75041
"LEE ","289  LEE ROAD 214 , PHENIX CITY , AL","4","7","2010",-86.75026,32.75041
"LEE ","15  LEE ROAD  496 , PHENIX CITY , AL","11","5","2010",-86.75026,32.75041
"LEE ","5433 LEE RD 145 , SALEM , AL","1","27","2004",-85.236919,32.596357
"LEE ","1636 LEE RD 246 , SALEM , AL","1","22","2005",-85.177631,32.558806
"LEE ","385  LEE ROAD 792 , SALEM , AL","4","10","2009",-85.113319,32.671551
"LEE ","295 LEE ROAD 876 , SMITHS STATION , AL","7","1","2004",-85.120948,32.58001
"LEE ","245 LEE ROAD 596 , SMITHS STATION , AL","12","29","2004",-85.118637,32.500957
"LEE ","500 LEE RD/ 360 VALLEY , VALLEY , AL","5","2","2005",-85.174099,32.704323
"LIMESTONE ","29458  LAKEVIEW DRIVE  , ARDMORE , AL","6","4","2009",-86.837234,34.9834
"LIMESTONE ","21215 SANDLIN RD , ELKMONT , AL","1","19","2006",-86.942665,34.92067
"LIMESTONE ","30800 VETO ROAD , ELKMONT , AL","6","23","2007",-86.988529,34.994256
"LIMESTONE ","25042  ELKTON ROAD  , ELKMONT , AL","5","8","2009",-86.910171,34.912571
"MACON ","320 MAIN E ST , NOTASULGA , AL","2","20","2005",-85.661523,32.560689
"MADISON ","1413 MACEDONIA ROAD , ARDMORE , AL","8","8","2007",-86.774613,34.976825
"MADISON ","869  MACEDONIA ROAD  , ARDMORE , AL","4","6","2009",-86.773837,34.96026
"MADISON ","131  MILL CIRCLE BOX A , BROWNSBORO , AL","2","23","2015",-86.74294,34.699448
"MADISON ","145 DUDLEY ROAD , GURLEY , AL","8","4","2008",-86.364977,34.653502
"MADISON ","173 DUDLEY ROAD , GURLEY , AL","8","4","2008",-86.365621,34.653673
"MADISON ","102 W Maple BOULEVARD , GURLEY , AL","3","29","2016",-86.375843,34.69855
"MADISON ","318  CLUTTS ROAD  BOX LOT B , HARVEST , AL","6","4","2014",-86.762627,34.779624
"MADISON ","109 SUBLIMITY CT , HAZEL GREEN , AL","9","7","2005",-86.613961,34.943225
"MADISON ","496 READY SECTION ROAD , HAZEL GREEN , AL","10","11","2006",-86.631812,34.932715
"MADISON ","205 BOBO SECTION ROAD , HAZEL GREEN , AL","9","3","2008",-86.571634,34.957032
"MADISON ","257  MCKENZIE DRIVE  , HAZEL GREEN , AL","5","26","2010",-86.559445,34.986536
"MADISON ","701  CHARITY LAKE  , HAZEL GREEN , AL","9","17","2013",-86.59663,34.94713
"MADISON ","172  MATTS WAY , HAZEL GREEN , AL","3","27","2015",-86.576059,34.914774
"MADISON ","3772 UNIVERSITY DR 279 , HUNTSVILLE , AL","1","9","2004",-86.62064,34.735161
"MADISON ","2020 GOLF RD 307 , HUNTSVILLE , AL","2","10","2004",-86.580055,34.679353
"MADISON ","10013 MEMORIAL S PKWY 255 , HUNTSVILLE , AL","2","28","2004",-86.566536,34.643058
"MADISON ","4029 BRASEWOOD DR 7 , HUNTSVILLE , AL","3","8","2004",-86.584323,34.674043
"MADISON ","4751 GOVERNORS HOUSE DR , HUNTSVILLE , AL","3","29","2004",-86.632282,34.718142
"MADISON ","1935 MEADOWBROOK DR 406 , HUNTSVILLE , AL","4","21","2004",-86.560042,34.63706
"MADISON ","3610 MCVAY ST 2 , HUNTSVILLE , AL","4","7","2005",-86.626053,34.702085
"MADISON ","3009 VANDERBILT DR 26 , HUNTSVILLE , AL","9","4","2005",-86.589035,34.716542
"MADISON ","244 OHATCHEE RD 1 , HUNTSVILLE , AL","2","13","2006",-86.444481,34.795822
"MADISON ","705 HAL STREET , HUNTSVILLE , AL","4","5","2006",-86.614112,34.726891
"MADISON ","1354 OLD MONROVIA ROAD , HUNTSVILLE , AL","3","11","2008",-86.679593,34.753709
"MADISON ","1013 HAMPTON FALLS BOULEVARD 728 , HUNTSVILLE , AL","5","18","2008",-86.621303,34.746432
