"COUNTY","FullAddress","Month","Date","Year","lon","lat"
"JEFFERSON ","10825 BEAL E RD , DIX , IL","8","17","2005",-88.93756,38.44172
"JEFFERSON ","940  MILLER , DIX , IL","8","16","2015",-88.93756,38.44172
"JEFFERSON ","750 10TH S ST 126 , MOUNT VERNON , IL","1","23","2004",-88.904022,38.32465
"JEFFERSON ","100 44TH N ST 308 , MOUNT VERNON , IL","2","17","2004",-88.947231,38.31306
"JEFFERSON ","1300 WESTCOTT , MOUNT VERNON , IL","3","14","2004",-88.355237,39.461345
"JEFFERSON ","817 OLD FAIRFIELD RD , MOUNT VERNON , IL","3","31","2004",-88.835308,38.339064
"JEFFERSON ","203 9TH N ST , MOUNT VERNON , IL","4","1","2004",-88.902656,38.316954
"JEFFERSON ","1118 22ND ST , MOUNT VERNON , IL","4","12","2004",-88.916748,38.30451
"JEFFERSON ","1418 SALEM RD , MOUNT VERNON , IL","4","21","2004",-88.912576,38.332585
"JEFFERSON ","1319 SALEM RD , MOUNT VERNON , IL","6","9","2004",-88.911158,38.329968
"JEFFERSON ","120 44TH N ST , MOUNT VERNON , IL","6","11","2004",-88.947534,38.313461
"JEFFERSON ","800 MAIN ST , MOUNT VERNON , IL","6","16","2004",-88.900662,38.31791
"JEFFERSON ","904 SALEM RD 2C , MOUNT VERNON , IL","8","2","2004",-88.909948,38.327534
"JEFFERSON ","16584 IL HWY 37 N 66 , MOUNT VERNON , IL","9","13","2004",-88.925255,38.37873
"JEFFERSON ","1106 22ND S ST , MOUNT VERNON , IL","10","13","2004",-88.916752,38.304661
"JEFFERSON ","1612 PEEK ST , MOUNT VERNON , IL","10","19","2004",-88.886439,38.30068
"JEFFERSON ","10681 REDWOOD E RD , MOUNT VERNON , IL","10","31","2004",-88.949298,38.243024
"JEFFERSON ","620 17TH S ST , MOUNT VERNON , IL","12","30","2004",-88.910554,38.310792
"JEFFERSON ","913 21ST S ST , MOUNT VERNON , IL","3","18","2005",-88.915698,38.307052
"JEFFERSON ","2200 LOGAN ST , MOUNT VERNON , IL","5","17","2005",-88.917073,38.310994
"JEFFERSON ","517 21ST S ST , MOUNT VERNON , IL","5","23","2005",-88.915931,38.311802
"JEFFERSON ","1108 22ND S ST , MOUNT VERNON , IL","6","10","2005",-88.916751,38.304636
"JEFFERSON ","2111 CHERRY ST , MOUNT VERNON , IL","8","17","2005",-88.915964,38.311884
"JEFFERSON ","309 5TH N ST , MOUNT VERNON , IL","8","26","2005",-88.896375,38.3211
"JEFFERSON ","714 10TH N ST , MOUNT VERNON , IL","2","6","2006",-88.904033,38.324164
"JEFFERSON ","1004 SOUTH 24TH STREET , MOUNT VERNON , IL","8","2","2006",-88.919383,38.305923
"JEFFERSON ","110  DAVIDSON, MOUNT VERNON , IL","6","25","2009",-88.960183,38.312247
"JEFFERSON ","1221 S 23RD , MOUNT VERNON , IL","4","2","2015",-88.918117,38.302615
"JEFFERSON ","1200  BELL , MOUNT VERNON , IL","4","23","2015",-88.905975,38.305422
"JEFFERSON ","1108 S 22ND , MOUNT VERNON , IL","5","18","2015",-88.916751,38.304636
"JEFFERSON ","10000 N BLOCK TRITON LANE , MOUNT VERNON , IL","6","7","2015",-88.929565,38.271988
"JEFFERSON ","12,000 BLK E OAKTON ROAD , MOUNT VERNON , IL","6","9","2015",-88.92176,38.366378
"JEFFERSON ","7871 N MATISSE , MOUNT VERNON , IL","6","11","2015",-88.898036,38.242239
"JEFFERSON ","810 S 22ND , MOUNT VERNON , IL","8","5","2015",-88.9169,38.308452
"JEFFERSON ","1302  WESTCOT , MOUNT VERNON , IL","8","8","2015",-88.355237,39.461345
"JEFFERSON ","  BETHEL ROAD , MOUNT VERNON , IL","8","21","2015",-88.90236,38.280277
"JEFFERSON ","S. 3RD AND  HERBERT INTERSECT. , MOUNT VERNON , IL","8","14","2015",-88.918168,38.30597
"JEFFERSON ","34TH &  VETERAMS INTERSECT , MOUNT VERNON , IL","10","5","2015",NA,NA
"JEFFERSON ","12900 BLK N DARTMONTH LANE , MOUNT VERNON , IL","10","7","2015",-88.750028,37.986214
"JEFFERSON ","218  CASEY , MOUNT VERNON , IL","12","3","2015",-88.892364,38.314612
"JEFFERSON ","16TH AND  PERKINS INTERSECT. , MOUNT VERNON , IL","12","13","2015",-88.90446,38.307178
"JEFFERSON ","12112 LIGHTHOUSE N LN , OPDYKE , IL","5","21","2004",-88.799751,38.300292
"JEFFERSON ","18353 LIBERTY E RD , OPDYKE , IL","9","19","2004",-88.805999,38.303499
"JEFFERSON ","20320 MILLER LAKE N LN , TEXICO , IL","1","26","2004",-88.89701,38.43949
"JERSEY ","198 HAZELNUT DRIVE , GODFREY , IL","2","1","2007",-90.283474,38.93965
"JERSEY ","208 STATE S ST , JERSEYVILLE , IL","1","8","2006",-90.327917,39.120274
"JO DAVIESS ","107 WEST WEBSTER STREET , APPLE RIVER , IL","8","29","2006",-90.096238,42.505006
"JO DAVIESS ","422 WYOTA ST , EAST DUBUQUE , IL","1","27","2004",-90.644282,42.48882
"JO DAVIESS ","443 DESOTO , EAST DUBUQUE , IL","5","17","2004",-90.643275,42.489421
"JO DAVIESS ","483 MENOMINEE STREET , EAST DUBUQUE , IL","4","19","2007",-90.642273,42.489635
"JO DAVIESS ","483  MENOMINEE STREET  , EAST DUBUQUE , IL","2","17","2010",-90.642273,42.489635
"JO DAVIESS ","7376 UPMAN E RD , STOCKTON , IL","10","6","2005",-90.00679,42.34974
"JO DAVIESS ","307 PARK AVE. , WARREN , IL","4","25","2006",-89.992521,42.493682
"JO DAVIESS ","307 PARK AVENUE , WARREN , IL","4","25","2006",-89.992521,42.493682
"JOHNSON ","185 PROCTOR AVENUE , BUNCOMBE , IL","1","27","2006",-88.978819,37.471606
"JOHNSON ","7150 STATE RT. 37 N , GOREVILLE , IL","8","12","2005",-88.965848,37.530895
"JOHNSON ","108 NORTH FERNE CLYFFE ROAD , GOREVILLE , IL","1","10","2006",-88.979229,37.555437
"JOHNSON ","490 EAST MAIN STREET , NEW BURNSIDE , IL","12","5","2006",-88.772806,37.581032
"JOHNSON ","3690 OZARK RD , OZARK , IL","4","16","2004",-88.714691,37.531952
"JOHNSON ","246 OZARK RD , OZARK , IL","10","7","2004",-88.768564,37.541599
"JOHNSON ","76  MIDDLE , ROBBS , IL","7","6","2015",-88.756655,37.468177
"JOHNSON ","2925 REEVESVILLE RD , VIENNA , IL","1","12","2004",-88.772583,37.35608
"KANKAKEE ","254 JEFFERSON N AVE , BRADLEY , IL","5","16","2004",-87.846779,41.147331
"KANKAKEE ","203 PACIFIC W ST , ESSEX , IL","2","16","2006",-88.18561,41.17725
"KNOX ","300 NORTH JEFFERSON, ABINGDON , IL","4","10","2010",-90.396861,40.804279
"KNOX ","1582 KNOX E RD 870 , EAST GALESBURG , IL","2","11","2005",-90.442357,40.85891
"KNOX ","633 W MAIN , EAST GALESBURG , IL","7","25","2015",-90.324455,40.946964
"KNOX ","1901 RT 150 N 16 , GALESBURG , IL","1","10","2004",-90.448713,40.867082
"KNOX ","1056 LYMAN ST , GALESBURG , IL","1","16","2004",-90.395119,40.934698
"KNOX ","1056 LYMAN ST , GALESBURG , IL","3","8","2004",-90.395119,40.934698
"KNOX ","420 WEST N ST , GALESBURG , IL","6","12","2004",-89.939453,41.240657
"KNOX ","248 CHAMBERS N ST 1/2 , GALESBURG , IL","9","9","2004",-90.375038,40.937441
"KNOX ","261 PINE , GALESBURG , IL","9","26","2004",-90.35488,40.94435
"KNOX ","208 OHIO AVE , GALESBURG , IL","4","19","2005",-90.340378,40.945052
"KNOX ","663 NORTH E ST , GALESBURG , IL","9","17","2005",-90.654362,40.91813
"KNOX ","1022 ACADEMY S , GALESBURG , IL","3","2","2006",-90.376123,40.934739
"KNOX ","1397 HAYNOR ST , GALESBURG , IL","4","3","2006",-90.34846,40.944709
"KNOX ","1020 WASHINGTON AVENUE , GALESBURG , IL","11","8","2006",-90.35571,40.955943
"KNOX ","81 BLAINE AVENUE , GALESBURG , IL","11","22","2006",-90.35397,40.94839
"KNOX ","400 NORTH SEMINARY STREET , GALESBURG , IL","1","1","2007",-90.36457,40.95217
"KNOX ","565 MAIN W ST , GALESBURY , IL","4","24","2004",-90.355141,41.022051
"KNOX ","334 N CHAMBERS , GALESBURG , IL","5","9","2015",-90.36239,40.951356
"KNOX ","1595  MCKNIGHT , GALESBURG , IL","6","1","2015",-90.395134,40.944139
"KNOX ","29  PUBLIC , GALESBURG , IL","6","18","2015",-90.371091,40.947871
"KNOX ","996 N WILLARD , GALESBURG , IL","6","10","2015",-90.36134,40.959118
"KNOX ","567 S HENDERSON , GALESBURG , IL","7","7","2015",-90.383514,40.940393
"KNOX ","473 S CHAMBERS , GALESBURG , IL","7","20","2015",-90.362384,40.94159
"KNOX ","950 E GROVE , GALESBURG , IL","12","7","2015",-90.356456,40.953142
"KNOX ","1797  TRURO TURN, WILLIAMSFIELD , IL","2","13","2010",-90.09871,40.97625
"LA SALLE ","21118 NORTH 475TH STREET , MENDOTA , IL","11","15","2006",-89.074417,41.538744
"LAKE ","35 WOOD LAKE , GURNEE , IL","8","11","2006",-87.932698,42.358622
"LAKE ","810 BRAEMAN CT 10 , LIBERTYVILLE , IL","10","29","2005",-87.942552,42.259415
"LAWRENCE ","410 DUBOIS STREET , LAWRENCEVILLE , IL","9","8","2006",-87.674666,38.727647
"LAWRENCE ","603  LEXINGTON , LAWRENCEVILLE , IL","4","13","2015",-87.676977,38.727036
"LAWRENCE ","210 NORTH 6TH STREET , SAINT FRANCISVILLE , IL","1","10","2007",-87.645941,38.592366
"LAWRENCE ","411  DUBOIS , SUMNER , IL","6","12","2015",-87.862736,38.71358
"LOGAN ","2011 KICKAPOO N ST 225 , LINCOLN , IL","4","13","2004",-89.344563,40.16235
"LOGAN ","610 SHORT 8TH ST , LINCOLN , IL","5","23","2004",-89.377517,40.149726
"LOGAN ","218 LIMIT N ST , LINCOLN , IL","12","1","2004",-89.348737,40.139733
"MACON ","1621 EAST CLEVELAND STREET , DECATUR , IL","4","20","2006",-88.935233,39.831334
"MACON ","108 NORTH TIFFANY TERRACE, DECATUR , IL","5","7","2009",-88.913223,39.893273
"MACON ","1221 EAST MAIN, DECATUR , IL","5","7","2009",-88.940123,39.841694
"MACOUPIN ","22847 CHARITY CHURCH RD , CARLINVILLE , IL","4","11","2004",-89.957079,39.336682
"MACOUPIN ","18641 EVANS RD , CARLINVILLE , IL","12","3","2004",-89.804467,39.22625
"MACOUPIN ","110 E ELM , DORCHESTER , IL","5","4","2015",-89.819382,39.129868
"MACOUPIN ","204 W SPRUCE , DORCHESTER , IL","7","19","2015",-89.816451,39.125284
"MACOUPIN ","4369 WILHOIT AIRPORT RD , GILLESPIE , IL","10","14","2004",-89.834459,39.058822
"MACOUPIN ","30116 PROCTOR RD , GIRARD , IL","1","16","2004",-89.887526,39.435751
"MACOUPIN ","824 CENTER W A , GIRARD , IL","3","15","2004",-89.789226,39.446394
"MACOUPIN ","108 W MOUND , GIRARD , IL","6","10","2015",-89.777945,39.451276
"MACOUPIN ","112 N 3RD , GIRARD , IL","7","7","2015",-89.780604,39.452522
"MACOUPIN ","26386 WASHINGTON SCHOOL ROAD , HETTICK , IL","4","4","2006",-90.03705,39.35505
"MACOUPIN ","12864 ROSEDALE RD , MEDORA , IL","1","9","2004",-90.124446,39.180386
"MACOUPIN ","101 5TH NORTH E ST , MOUNT OLIVE , IL","7","2","2004",-89.727098,39.067324
"MACOUPIN ","109 WEST FIFTH STREET , MOUNT OLIVE , IL","4","11","2006",-89.7272,39.067397
"MACOUPIN ","10948 LEBRO LN , PLAINVIEW , IL","4","4","2004",-89.928064,39.156989
"MACOUPIN ","4958 MILE STATION RD , SHIPMAN , IL","3","3","2004",-90.056587,39.07115
"MACOUPIN ","970 N NOBLE , VIRDEN , IL","10","8","2015",-89.768771,39.511801
"MADISON ","5600  LOOP, DORSEY , IL","4","27","2009",-90.001081,38.991954
"MADISON ","5731  LOOP, DORSEY , IL","4","27","2009",-89.997479,38.995391
"MADISON ","46 MELODY LN , EAST ALTON , IL","5","24","2005",-90.082386,38.888152
"MADISON ","229  WHITELAW , EAST ALTON , IL","10","2","2015",-90.097802,38.877699
"MADISON ","1438 EBERHART , EDWARDSVILLE , IL","1","8","2004",-89.969967,38.819117
"MADISON ","215 SEMINOLE , EDWARDSVILLE , IL","2","11","2004",-89.941755,38.81463
"MADISON ","2900 SAND RD 33 , EDWARDSVILLE , IL","2","10","2006",-90.025936,38.762564
"MADISON ","512 BUCHANAN N ST , EDWARDSVILLE , IL","2","28","2006",-89.954311,38.817484
"MADISON ","125 SOUTH BUCHANAN , EDWARDSVILLE , IL","10","20","2011",-89.953114,38.811534
"MADISON ","4 SASSAFRAS ST , GLEN CARBON , IL","5","18","2005",-89.94379,38.76609
"MADISON ","5813 DOGWOOD LN , GODFREY , IL","8","13","2004",-90.258704,38.950902
"MADISON ","5813 DOGWOOD LANE , GODFREY , IL","4","8","2006",-90.258704,38.950902
"MADISON ","8013 GODFREY ROAD , GODFREY , IL","4","27","2007",-90.210637,38.985056
"MADISON ","8503  DAVIS, GODFREY , IL","6","18","2009",-90.225369,38.990716
"MADISON ","2301 23RD W ST , GRANITE CITY , IL","1","11","2004",-90.140503,38.704404
"MADISON ","2154 BENTON , GRANITE CITY , IL","2","23","2004",-90.14879,38.70558
"MADISON ","17 WILSON PARK DR , GRANITE CITY , IL","3","8","2004",-90.133612,38.721348
"MADISON ","1415 RHODES , GRANITE CITY , IL","3","25","2004",-90.141447,38.689021
"MADISON ","16 TRACY LN , GRANITE CITY , IL","4","3","2004",-90.087507,38.777441
"MADISON ","2410 BRYAN AVE , GRANITE CITY , IL","4","5","2004",-90.157531,38.7123
"MADISON ","3304 TERRACE LN , GRANITE CITY , IL","4","21","2004",-90.119035,38.723923
"MADISON ","2524 HODGES ST , GRANITE CITY , IL","4","26","2004",-90.129087,38.706629
"MADISON ","2805 SARATOGA , GRANITE CITY , IL","6","23","2004",-90.104616,38.711572
"MADISON ","3708 KIRKPATRIC , GRANITE CITY , IL","6","25","2004",-90.123042,38.706563
"MADISON ","1314 GRANITE AVE , GRANITE CITY , IL","7","19","2004",-90.145227,38.689673
"MADISON ","2332 MIRACLE DR , GRANITE CITY , IL","7","27","2004",-90.10678,38.736018
"MADISON ","2263 STATE ST , GRANITE CITY , IL","8","6","2004",-90.143299,38.705067
"MADISON ","1723 SPRUCE , GRANITE CITY , IL","8","22","2004",-90.165677,38.701936
"MADISON ","2123 BRYAN ST , GRANITE CITY , IL","8","30","2004",-90.157726,38.708373
"MADISON ","4306 KIRKPATRICK HMS , GRANITE CITY , IL","9","3","2004",-90.123141,38.706561
"MADISON ","3304 TERRACE LN , GRANITE CITY , IL","9","21","2004",-90.119035,38.723923
"MADISON ","2316 STATE ST , GRANITE CITY , IL","10","14","2004",-90.141872,38.7058
"MADISON ","1720 SPRUCE ST , GRANITE CITY , IL","12","10","2004",-90.165527,38.701893
"MADISON ","3055 CENTURY , GRANITE CITY , IL","2","6","2005",-90.13828,38.722081
"MADISON ","2118 DELMAR AVE A , GRANITE CITY , IL","2","10","2005",-90.147804,38.703681
"MADISON ","2149 CLEVELAND BLVD REAR , GRANITE CITY , IL","3","6","2005",-90.148187,38.704947
"MADISON ","4026 OLD ALTON RD , GRANITE CITY , IL","5","4","2005",-90.124145,38.733226
"MADISON ","2043 BENTON 8 , GRANITE CITY , IL","5","24","2005",-90.150922,38.703995
"MADISON ","4010 BRADEN AVE 25 , GRANITE CITY , IL","6","7","2005",-90.125235,38.732194
"MADISON ","1726 MAPLE ST , GRANITE CITY , IL","6","10","2005",-90.164375,38.702025
"MADISON ","2508 NAMEOKI RD , GRANITE CITY , IL","6","16","2005",-90.122273,38.706949
"MADISON ","1628 SYCAMORE ST , GRANITE CITY , IL","6","27","2005",-90.116402,38.738243
"MADISON ","5128 SHELIA DR , GRANITE CITY , IL","7","20","2005",-90.100554,38.756511
"MADISON ","4928 REDWOOD LN , GRANITE CITY , IL","8","27","2005",-90.106811,38.758117
"MADISON ","4139 MELROSE , GRANITE CITY , IL","9","6","2005",-90.127059,38.734548
"MADISON ","2013 GRAND , GRANITE CITY , IL","9","12","2005",-90.147248,38.700462
"MADISON ","5133 STACEY , GRANITE CITY , IL","9","13","2005",-90.101129,38.760076
"MADISON ","2800 24TH E ST , GRANITE CITY , IL","10","3","2005",-90.137248,38.703998
"MADISON ","1715 CHESTNUT ST , GRANITE CITY , IL","10","16","2005",-90.162203,38.701774
"MADISON ","2405 ANGELA DR , GRANITE CITY , IL","1","3","2006",-90.103784,38.737531
"MADISON ","5133 STACEY , GRANITE CITY , IL","1","7","2006",-90.101129,38.760076
"MADISON ","2832 DENVER ST , GRANITE CITY , IL","1","20","2006",-90.164625,38.70738
"MADISON ","4122 LAKE DR , GRANITE CITY , IL","1","24","2006",-90.075584,38.734985
"MADISON ","2457 DEWEY AVE , GRANITE CITY , IL","2","21","2006",-90.156534,38.713314
"MADISON ","2066 14TH ST , GRANITE CITY , IL","2","22","2006",-90.146017,38.690367
"MADISON ","2301 MISSOURI AVE , GRANITE CITY , IL","3","6","2006",-90.154204,38.711154
"MADISON ","3144 RODGER ST , GRANITE CITY , IL","3","8","2006",-90.115492,38.718853
"MADISON ","2606 NORTHBRIDGE , GRANITE CITY , IL","5","1","2006",-90.098853,38.712925
"MADISON ","4853 WARNOCK STREET , GRANITE CITY , IL","5","16","2006",-90.100109,38.745552
"MADISON ","2410 BRYAN AVENUE , GRANITE CITY , IL","5","24","2006",-90.157531,38.7123
"MADISON ","3120 CHAIN OF ROCKS ROAD , GRANITE CITY , IL","6","8","2006",-90.161827,38.756443
"MADISON ","4852 WARNOCK STREET , GRANITE CITY , IL","10","2","2006",-90.099959,38.745551
"MADISON ","4014  MARYLAND MANOR, GRANITE CITY , IL","4","7","2009",-90.112161,38.730846
"MADISON ","3120 WEST CHAIN OF ROCKS, GRANITE CITY , IL","5","26","2009",-90.107346,38.761876
"MADISON ","4909  WILLOW, GRANITE CITY , IL","4","8","2010",-90.107575,38.756693
"MADISON ","4909  WILLOW, GRANITE CITY , IL","4","8","2010",-90.107575,38.756693
"MADISON ","2809  LINCOLN, GRANITE CITY , IL","8","19","2010",-90.122172,38.703218
"MADISON ","1700 BLOCK  MAPLE, GRANITE CITY , IL","8","23","2010",-90.164448,38.701463
"MADISON ","1  LEWIS AND CLARK, HARTFORD , IL","5","2","2010",-90.099122,38.833569
"MADISON ","20 CENTRAL BLVD 306 , HEGHLAND , IL","10","20","2004",-89.25037,40.00032
"MADISON ","1704 CYPRESS , HIGHLAND , IL","4","22","2004",-89.6712,38.73949
"MADISON ","1509 PINE STREET , HIGHLAND , IL","6","9","2006",-89.6712,38.73949
"MADISON ","2024 COLLINSVILLE , MADISON , IL","1","10","2004",-90.145182,38.676137
"MADISON ","1022 ALTON , MADISON , IL","10","6","2004",-90.152242,38.686475
"MADISON ","1118 STATE , MADISON , IL","6","5","2005",-90.158189,38.687943
"MADISON ","1809 RHODES , MADISON , IL","7","22","2005",-90.150202,38.682969
"MADISON ","3939 PARK LN , MADISON , IL","1","11","2006",-90.082116,38.734036
"MADISON ","120 NORTH DEWEY STREET , MADISON , IL","8","4","2006",-87.717598,41.471139
"MADISON ","1100 GRAND AVENUE , MADISON , IL","8","11","2006",-90.157203,38.687723
"MADISON ","669 BARKLEY , MITCHELL , IL","5","16","2005",-90.080283,38.767616
"MADISON ","4140 POTOON RD A , PONTOON BEACH , IL","3","8","2004",-90.070203,38.730622
"MADISON ","3939 PARK , PONTOON BEACH , IL","5","19","2005",-90.082116,38.734036
"MADISON ","6 HARRISON ST , PONTOON BEACH , IL","9","8","2005",-90.070116,38.721332
"MADISON ","4060 OATMONT ST , PONTOON BEACH , IL","9","15","2005",-90.080384,38.731716
"MADISON ","78 MALLARD DR , PONTOON BEACH , IL","2","24","2006",-90.05791,38.730107
"MADISON ","200 INDIANA AVE , SOUTH ROXANA , IL","3","16","2004",-90.06288,38.82949
"MADISON ","3114 PRINCETON STREET , STATE PARK PLACE , IL","7","9","2006",-90.050446,38.659944
"MADISON ","2020 FORMOSA RD , TROY , IL","2","10","2004",-89.91507,38.732885
"MADISON ","516 LONE ROBIN ST , TROY , IL","9","9","2005",-89.892545,38.738159
"MADISON ","8555 STEELE LN , TROY , IL","3","20","2006",-89.869463,38.750873
"MADISON ","910 EDWARDSVILLE ROAD , TROY , IL","5","15","2007",-89.915646,38.732795
"MADISON ","610  WESLEY, WOOD RIVER , IL","4","16","2010",-90.059514,38.883949
"MADISON ","610  WESLEY, WOOD RIVER , IL","4","16","2010",-90.059514,38.883949
"MARION ","1905 MCCORD E SR , CENTRALIA , IL","3","7","2004",-89.100718,38.525266
"MARION ","2722 LAKE RD , CENTRALIA , IL","4","7","2004",-89.022873,38.514754
"MARION ","423 BEECH N ST , CENTRALIA , IL","5","6","2004",-89.141212,38.539287
"MARION ","1007 COLLEGE N AVE , CENTRALIA , IL","7","20","2004",-89.14013,38.539218
"MARION ","918 1/2 POPLAR N ST , CENTRALIA , IL","8","12","2004",-89.132837,38.527381
"MARION ","3780 STATE ROUTE 161 HWY , CENTRALIA , IL","8","14","2004",-88.971954,38.519628
"MARION ","600 10TH W ST , CENTRALIA , IL","9","17","2004",-89.133929,38.51678
"MARION ","trl # 12 D ANN DR , CENTRALIA , IL","6","22","2005",-96.27526,32.73596
"MARION ","1100 GRAGG E ST 15 , CENTRALIA , IL","9","12","2005",-89.119192,38.53818
"MARION ","21636 51 N HWY , CENTRALIA , IL","3","14","2006",-89.26399,38.519334
"MARION ","1409 SOUTH PINE STREET , CENTRALIA , IL","4","19","2006",-89.130295,38.510789
"MARION ","518 SOUTH POPLAR STREET , CENTRALIA , IL","5","12","2006",-89.389171,38.566983
"MARION ","428 S WALNUT , CENTRALIA , IL","4","13","2015",-89.139273,38.524207
"MARION ","122 N CHERRY , CENTRALIA , IL","5","6","2015",-89.140919,38.529186
"MARION ","100 BLOCK W GREEN STREET , CENTRALIA , IL","7","13","2015",-89.129452,38.547253
"MARION ","1411  FRAZIER , CENTRALIA , IL","8","18","2015",-89.119603,38.521397
"MARION ","GREENVIEW  & PINE ST INTERSECT. , CENTRALIA , IL","12","14","2015",-89.73816,40.0831
"MARION ","400 14TH E , GLENRIDGE , IL","3","9","2004",-89.25037,40.00032
"MARION ","411 FRONT N ST , IUKA , IL","2","19","2005",-88.789674,38.616264
"MARION ","7823 KING RD , KINMUNDY , IL","1","22","2004",-88.696586,38.761105
"MARION ","1416 FERRYDALE RD , ODIN , IL","6","18","2004",-89.075074,38.692183
"MARION ","1416 FERRYDALE ROAD , ODIN , IL","11","21","2006",-89.075074,38.692183
"MARION ","2641  NORTON , ODIN , IL","4","11","2015",-89.087113,38.569853
"MARION ","439 PRAIRIF VIEW DR , SALEM , IL","2","11","2004",-88.966792,38.630619
"MARION ","510 BOONE W ST , SALEM , IL","2","11","2004",-88.969195,38.635501
"MARION ","523 CASTLE S AVE , SALEM , IL","4","7","2004",-88.951677,38.623873
"MARION ","10 NANCY LN , SALEM , IL","4","23","2004",-88.938727,38.577703
"MARION ","728 WHITTAKER W ST , SALEM , IL","4","26","2004",-88.952085,38.623161
"MARION ","633 BOONE E ST , SALEM , IL","4","28","2004",-88.969195,38.635501
"MARION ","3128 MCCOY RD , SALEM , IL","6","3","2004",-88.997807,38.606924
"MARION ","5219 US HWY 50 HWY , SALEM , IL","8","12","2004",-88.900922,38.628214
"MARION ","2833 STATE ROUTE 37 SOUTH HWY , SALEM , IL","8","20","2004",-88.940235,38.577345
"MARION ","215 WESTPORT DR , SALEM , IL","3","3","2005",-88.970267,38.631387
"MARION ","3167 MCCOY RD , SALEM , IL","6","14","2005",-88.996767,38.606934
"MARION ","326 WARMOTH , SALEM , IL","9","3","2005",-88.948301,38.631111
"MARION ","3128 MCCOY ROAD , SALEM , IL","4","27","2006",-88.997807,38.606924
"MARION ","1440 NORTH TRENARY STREET , SALEM , IL","6","11","2007",-88.936653,38.638838
"MARION ","307 E MITCHELL , SALEM , IL","11","13","2015",-88.943607,38.622793
"MARION ","79 RUBY RD , SANDOVAL , IL","7","6","2005",-89.135649,38.692521
"MARION ","79 RUBY ROAD , SANDOVAL , IL","1","17","2006",-89.135649,38.692521
"MARION ","211 EAST PERRY STREET , SANDOVAL , IL","1","20","2007",-89.118127,38.614832
"MARION ","859  RANGE, SANDOVAL , IL","5","3","2009",-89.102728,38.634678
"MARION ","335  OLD US HWY 51, SANDOVAL , IL","5","4","2009",-89.115394,38.609406
"MARION ","211 LAIR E ST , VERNON , IL","2","11","2004",-89.08931,38.801513
"MARION ","216 \"B\" N ST , VERNON , IL","2","11","2004",-89.085327,38.802836
"MARION ","219 EAST BROADWAY STREET , VERNON , IL","6","14","2006",-89.085023,38.802558
"MARION ","23878 JEFFERSON W ST , WALNUT HILL , IL","4","12","2004",-89.042684,38.476683
"MARION ","317 FRAIZER STREET , WAMAC , IL","4","15","2006",-89.143215,38.496984
"MASON ","66  EDGEWOOD , FOREST CITY , IL","7","17","2015",-89.811993,40.390382
"MASON ","16023 E MANITO , HAVANA , IL","10","7","2015",-90.055817,40.319558
"MASON ","85  MAPLE, MANITO , IL","5","15","2009",-89.845464,40.432823
"MASON ","505 MASON S ST , MASON CITY , IL","5","5","2004",-89.694793,40.197927
"MASON ","21926 HICKORY STREET , TOPEKA , IL","5","23","2006",-89.941076,40.394957
"MASSAC ","2155 EAST 5 TH, METROPOLIS , IL","5","11","2011",-88.715177,37.144921
"MASSAC ","1200  BARGER , METROPOLIS , IL","4","12","2015",-88.716033,37.152422
"MASSAC ","4180  CRESTWOOD , METROPOLIS , IL","5","1","2015",-88.626239,37.225558
"MASSAC ","815 E 10TH , METROPOLIS , IL","5","19","2015",-88.720559,37.151441
"MASSAC ","2400  NORTH , METROPOLIS , IL","7","7","2015",-88.729277,37.168317
"MCDONOUGH ","825  WASHINGTON , BUSHNELL , IL","12","8","2015",-90.510974,40.558025
"MCDONOUGH ","460 LABRADOR RD , COLCHESTER , IL","12","16","2004",-90.856585,40.356463
"MCDONOUGH ","9240 250TH N RD , COLCHESTER , IL","12","29","2004",-90.857891,40.45919
"MCDONOUGH ","304  DEBBIE, COLCHESTER , IL","4","14","2010",-90.785137,40.425028
"MCDONOUGH ","518 N JOHNSON , MACOMB , IL","5","6","2015",-90.6718,40.45921
"MCDONOUGH ","113011 NORTH 1050TH, MACOMB , IL","1","31","2010",-90.6718,40.45921
"MCDONOUGH ","285  WACO ROAD , MACOMB , IL","8","3","2015",-90.6718,40.45921
"MCDONOUGH ","525 EAST LIBERTY, PRAIRIE CITY , IL","4","22","2010",-90.459974,40.621775
"MCDONOUGH ","220 N REED , PRAIRIE CITY , IL","12","2","2015",-90.459052,40.621994
"MCHENRY ","11510 c ALGONQUIN RD , ALGONQUIN , IL","10","5","2004",-88.363986,42.175736
"MCHENRY ","11510 b ALLONQUIN RD D , HUNTLEY , IL","10","5","2004",-88.427263,42.178373
"MCLEAN ","301 LOCUST E ST 1 , BLOOMINGTON , IL","1","6","2006",-88.991047,40.484584
"MCLEAN ","205 SOUTH GREEN , CHENOA , IL","4","29","2006",-88.720183,40.746698
"MENARD ","301 W MONROE , ATHENS , IL","11","4","2015",-89.727764,39.962036
"MERCER ","208 N MAIN STREET , ALEXIS , IL","6","20","2015",-90.55597,41.06337
"MERCER ","508 S 11TH , KEITHSBURG , IL","12","7","2015",-90.935747,41.096386
"MONROE ","536 MAIN S ST 1 , COLUMBIA , IL","5","18","2004",-90.203715,38.446982
"MONROE ","705 BB ROAD , COLUMBIA , IL","3","30","2006",-90.248454,38.483578
