"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"CLINTON ","412 ILL WILL , ALBANY , KY","1","17","2004",-85.1346776,36.6908991
"CLINTON ","76 FALLS RD , ALBANY , KY","2","18","2005",-85.0711326,36.8123663
"CLINTON ","RT 2 4 949 , ALBANY , KY","4","6","2005",-85.1403953,36.697102
"CLINTON ","RT 3 KY 696 RD 746 , ALBANY , KY","4","16","2005",-85.1346776,36.6908991
"CLINTON ","U.S. 127 RD RT 5 705 , ALBANY , KY","4","29","2005",-85.1981533,36.836281
"CLINTON ","1627 EAST GRACE GIBSON ROAD  , ALBANY , KY","5","15","2010",-85.2075909,36.7438062
"CLINTON ","  MARCUM STREET 9 , ALBANY , KY","5","22","2010",-85.0619454,36.795927
"CLINTON ","948  HOG BACK ROAD  , ALBANY , KY","7","13","2010",-85.1346776,36.6908991
"CUMBERLAND ","2261 HEGRRA RD , BOW , KY","2","20","2004",-85.3449623,36.7625626
"CUMBERLAND ","209 OAKLAND STREET A , BURKESVILLE , KY","9","19","2007",-85.3656074,36.7999868
"DAVIESS ","725  PENNBROOKE AVENUE , CLAY , KY","4","4","2014",-87.8200159,37.4767119
"DAVIESS ","507 CHESTNUT GROVE N RD , LEWISPORT , KY","10","27","2005",-86.9656359,37.8938835
"DAVIESS ","1151 YELVINGTON KNOTTSVILLE RD , MACEO , KY","11","11","2004",-86.9656565,37.8555735
"DAVIESS ","7580 HWY 405 HIGHWAY , MACEO , KY","10","19","2008",-86.986922,37.826128
"DAVIESS ","7048  2830 HIGHWAY  , MACEO , KY","4","2","2009",-87.0253332,37.829252
"DAVIESS ","347  POTTS, MACEO , KY","11","2","2012",-86.9876763,37.8840525
"DAVIESS ","905 2ND W ST A , OWENSBORO , KY","4","16","2004",-87.120703,37.774579
"DAVIESS ","608 CRITTENDEN 7 , OWENSBORO , KY","4","22","2004",-87.107668,37.770451
"DAVIESS ","7301 HOBBS RD , OWENSBORO , KY","1","11","2005",-87.2805184,37.6884193
"DAVIESS ","7301 HOBBS RD A-39 , OWENSBORO , KY","5","21","2005",-87.2805184,37.6884193
"DAVIESS ","820 PARRISH W AVE , OWENSBORO , KY","9","8","2005",-87.119426,37.761926
"DAVIESS ","3504 ARLINGTON DRIVE , OWENSBORO , KY","1","12","2006",-87.142736,37.735507
"DAVIESS ","4911 CAMBRIDGE DR , OWENSBORO , KY","2","24","2006",-87.03422,37.786843
"DAVIESS ","8230 CECIL RD , OWENSBORO , KY","3","14","2006",-87.298278,37.700422
"DAVIESS ","9375 STANLEY-BIRK CITY ROAD , OWENSBORO , KY","12","29","2006",-87.290199,37.78503
"DAVIESS ","1217 JACKSON STREET , OWENSBORO , KY","10","11","2007",-87.095899,37.764611
"DAVIESS ","7936 LAKETOWN ROAD , OWENSBORO , KY","11","2","2007",-87.2560628,37.8422769
"DAVIESS ","2223 KEENLAND PARKWAY , OWENSBORO , KY","3","5","2008",-87.023444,37.787619
"DAVIESS ","727 ASHLAND AVENUE , OWENSBORO , KY","3","11","2008",-87.191693,37.766692
"DAVIESS ","5419 RUIDOSO LOOP , OWENSBORO , KY","4","11","2008",-87.021676,37.787011
"DAVIESS ","3220 DAVIESS STREET , OWENSBORO , KY","4","19","2008",-87.1086119,37.739331
"DAVIESS ","7537 CROOKED CREEK ROAD , OWENSBORO , KY","6","19","2008",-87.26814,37.727607
"DAVIESS ","1710 VIRGINIA STREET , OWENSBORO , KY","10","27","2008",-87.0994605,37.7599463
"DAVIESS ","6410  TODD BRIDGE ROAD  , OWENSBORO , KY","1","2","2010",-87.1537691,37.6913115
"DAVIESS ","1100  CEDAR STREET 7 , OWENSBORO , KY","12","15","2011",-87.1162138,37.765384
"DAVIESS ","1657 SOUTH PARKDALE DRIVE , OWENSBORO , KY","2","5","2012",-87.0904813,37.7672605
"DAVIESS ","519  BRECKENDRIDGE STREET  , OWENSBORO , KY","7","16","2012",-87.0990939,37.771671
"DAVIESS ","537  JR MILLER BOULEVARD  , OWENSBORO , KY","8","5","2012",-87.108159,37.770712
"DAVIESS ","3215  WANDERIN LANE  , OWENSBORO , KY","10","17","2012",-87.151863,37.780004
"DAVIESS ","614  BOLIVAR STREET A , OWENSBORO , KY","3","16","2013",-87.105348,37.770372
"DAVIESS ","1122 WEST 4TH STREET  , OWENSBORO , KY","8","6","2013",-87.123225,37.771776
"DAVIESS ","4710  TOWNE SQUARE COURT  BOX 11 , OWENSBORO , KY","8","13","2014",-87.1111676,37.7719074
"DAVIESS ","4100 SW WEST 5TH ST RD , OWENSBORO , KY","8","4","2015",-87.1658758,37.764738
"DAVIESS ","4100 W WEST 5TH STREET ROAD , OWENSBORO , KY","8","11","2015",-87.1658758,37.764738
"DAVIESS ","5802 FREE SILVER RD , PHILPOT , KY","1","2","2004",-86.9050187,37.773196
"DAVIESS ","5095 HWY. 142 , PHILPOT , KY","7","23","2005",-86.9987469,37.7581635
"DAVIESS ","10874 HWY 144 , PHILPOT , KY","5","3","2006",-86.866469,37.758677
"DAVIESS ","9171 POPLAR LOG BRIDGE SPUR RD , UTICA , KY","12","1","2004",-87.1130521,37.6022699
"DAVIESS ","151 HWY 140 W , UTICA , KY","12","30","2005",-87.107789,37.606112
"DAVIESS ","7640 DESERTER CREEK ROAD , WHITESVILLE , KY","2","6","2007",-86.883899,37.652805
"EDMONSON ","1125 NOAH STEVENSON RD , BEE SPRING , KY","3","24","2005",-86.2270122,37.2997657
"EDMONSON ","349  B BULLOCK ROAD  , BEE SPRING , KY","9","1","2010",-86.2754981,37.289494
"EDMONSON ","604  WASHINGTON STREET  , BROWNSVILLE , KY","2","1","2011",-86.2698179,37.1955626
"EDMONSON ","604  WASHINGTON STREET  , BROWNSVILLE , KY","2","1","2011",-86.2698179,37.1955626
"EDMONSON ","1179  HUNTS CHURCH ROAD  , ROUND HILL , KY","7","22","2010",-86.4273799,37.2175314
"EDMONSON ","8849 MORGANTOWN ROAD , ROUNDHILL , KY","11","22","2008",-86.4075439,37.236125
"EDMONSON ","142  HANNAH COURT  , SMITHS GROVE , KY","7","10","2012",-86.1504743,37.0756972
"ESTILL ","301  8TH STREET  , RAVENNA , KY","12","17","2010",-83.9547461,37.6875324
"FAYETTE ","1566 SUMMERHILL DR , LEXINGTON , KY","7","19","2004",-84.465857,37.971563
"FAYETTE ","435 CARLISLE AVE , LEXINGTON , KY","1","16","2005",-84.470018,38.055735
"FAYETTE ","180 CODELL DR 2201 , LEXINGTON , KY","7","20","2005",-84.4516451,38.0134846
"FAYETTE ","1420 HIGHLAWN AVE , LEXINGTON , KY","10","29","2005",-84.4696249,38.06075
"FAYETTE ","317 BAINBRIDGE ST J , LEXINGTON , KY","12","21","2005",-84.430584,38.004886
"FAYETTE ","1069 SPRING RUN RD , LEXINGTON , KY","12","22","2005",-84.55893,37.979889
"FAYETTE ","861 WEST HIGH STREET 204 , LEXINGTON , KY","4","8","2007",-84.5093054,38.0504615
"FAYETTE ","262 TANGLEY WAY , LEXINGTON , KY","10","8","2008",-84.5241999,37.975374
"FAYETTE ","328  JEFFERSON STREET  , LEXINGTON , KY","5","25","2011",-84.497595,38.0554
"FAYETTE ","2509  LINDENHURST LOOP , LEXINGTON , KY","2","20","2012",-84.427215,38.004551
"FAYETTE ","3997  TORONTO COURT , LEXINGTON , KY","2","20","2012",-84.526236,37.972456
"FAYETTE ","118  DUNDEE, LEXINGTON , KY","8","13","2012",-84.523342,37.986295
"FAYETTE ","951  DAYTON AVENUE  , LEXINGTON , KY","10","26","2012",-84.47022,38.039786
"FAYETTE ","1032  EASTLAND DRIVE 116 , LEXINGTON , KY","5","2","2013",-84.4646936,38.0450918
"FAYETTE ","713  LANCASTER AVENUE BOX B , LEXINGTON , KY","3","12","2015",-84.5037164,38.0405837
"FAYETTE ","3697  CROSBY DRIVE BOX A , LEXINGTON , KY","7","2","2015",-84.5037164,38.0405837
"FLEMING ","3147 NORTH MT. TABOR ROAD  , EWING , KY","12","26","2011",-83.9338528,38.4326888
"FLEMING ","720 SPRING STREET , WALLINGFORD , KY","3","3","2008",-83.5833772,38.4144749
"FLEMING ","1859  SUGAR TREE ROAD  , WALLINGFORD , KY","5","13","2010",-83.502705,38.3886359
"FLOYD ","108 AKERS BRANCH RD , DRIFT , KY","1","19","2005",-82.7504479,37.480477
"FLOYD ","466 MONUMENT DR C-4 , DWALE , KY","10","22","2004",-82.7240373,37.6280247
"FLOYD ","68 BURKE STREET , PRESTONSBURG , KY","7","26","2007",-82.7819491,37.6809843
"FLOYD ","MUSIC HWY  1 , PRESTONSBURG , KY","2","20","2014",NA,NA
"FULTON ","1855 STATE ROUTE 924 , FULTON , KY","3","15","2005",-88.942754,36.5768907
"GALLATIN ","200 CORDA LN , GHENT , KY","2","18","2004",-84.975163,38.768606
"GALLATIN ","4127 WALNUT VALLEY RD , GHENT , KY","3","30","2004",-84.9605638,38.7233898
"GALLATIN ","3335 WALNUT LICK ROAD , GHENT , KY","2","14","2006",-85.0582835,38.7375625
"GALLATIN ","465  WILDWOOD COURT ROAD  , NAPOLEON , KY","8","18","2010",-84.7605039,38.7739339
"GALLATIN ","901 EAST MAIN STREET  , WARSAW , KY","6","28","2010",-84.8892846,38.7867552
"GALLATIN ","212  RIVERVIEW ROAD LOT 2 , WARSAW , KY","8","13","2010",-84.8902818,38.7882468
"GALLATIN ","200 WEST HIGH STREET  , WARSAW , KY","8","20","2010",-84.9042292,38.7833641
"GARRARD ","3368 CARTERSVILLE ROAD , CARTERSVILLE , KY","10","27","2007",-84.3957738,37.5358126
"GARRARD ","1276 WALKER PIKE , LANCASTER , KY","1","11","2007",-84.5779957,37.6195246
"GARRARD ","790 HAMILTON VALLEY ROAD , LANCASTER , KY","1","11","2007",-84.386896,39.216656
"GARRARD ","3368 CORTERSVILLE ROAD , , KY","10","27","2007",-84.3957738,37.5358126
"GRANT ","1550 OWENTON RD , CORINTH , KY","4","29","2004",-84.5957873,38.4852634
"GRANT ","340 MCFARLAND DRIVE , CORINTH , KY","3","7","2007",-84.5769943,38.5036013
"GRANT ","150 EAST HARLAN STREET 5 , CRITTENDEN , KY","8","7","2012",-84.6034486,38.7807738
"GRANT ","4060  GARDNERSVILLE RD  , CRITTENDEN , KY","10","4","2014",-84.5557623,38.7748912
"GRANT ","3220 KELLY , DRY RIDGE , KY","2","2","2005",-84.5983365,38.749586
"GRANT ","255  RIDGE ROAD 2 , DRY RIDGE , KY","2","3","2013",-84.527758,38.6840094
"GRANT ","195  GOUGE DRIVE, DRY RIDGE , KY","5","11","2013",-84.5843198,38.7229496
"GRANT ","14415 JONESVILLE RD , JONESVILLE , KY","8","31","2005",-84.7766238,38.6368055
"GRANT ","310 WHITE CHAPEL , JONESVILLE , KY","1","4","2006",-84.7755028,38.6397885
"GRAVES ","1754 STATE ROUTE 1684 , BOAZ , KY","2","8","2004",-88.5773797,36.8990254
"GRAVES ","12401 HOPEWELL RD , BOAZ , KY","2","6","2005",-88.610585,36.9279117
"GRAVES ","180 WILSON HILL RD , FANCY FARM , KY","12","9","2004",-88.8217119,36.7223899
"GRAVES ","10890 ST RT 129 S , FULTON , KY","2","16","2006",-88.8742259,36.5042277
"GRAVES ","1860 RT 80 E ST RM 103 , MAYFIELD , KY","2","8","2004",-88.6367154,36.7417235
"GRAVES ","1452 RT 1213 S ST , MAYFIELD , KY","2","24","2004",-88.6367154,36.7417235
"GRAVES ","3365 RT 58 ST , MAYFIELD , KY","4","28","2004",-88.6530867,36.7316236
"GRAVES ","2971 DAVE MILLER RD , MAYFIELD , KY","5","18","2004",-88.5160577,36.7433876
"GRAVES ","285  SAWMILL RD., SYMSONIA , KY","1","11","2013",-88.5200479,36.9203256
"GRAYSON ","231 SPURRIER RD , BIG CLIFTY , KY","4","30","2005",-86.1400285,37.5439218
"GRAYSON ","10890 BEAVER DAM E RD , CANEYVILLE , KY","5","5","2004",-86.4570747,37.4222676
"GRAYSON ","642  PINEHURST BAY, CLARKSON , KY","6","25","2013",-86.082917,37.35438
"GRAYSON ","112 CAVE MILL ROAD , LEITCHFIELD , KY","7","10","2004",-86.2937455,37.4969812
"GRAYSON ","403 CANEYCREEK RD , LEITCHFIELD , KY","1","2","2005",-86.2938637,37.4800544
"GRAYSON ","1004 SADLER LANE , LEITCHFIELD , KY","3","22","2005",-86.3489665,37.3404817
"GRAYSON ","264 TAYLOR CEMETERY E RD , LEITCHFIELD , KY","9","24","2005",-86.3776455,37.5158445
"GRAYSON ","612 BLACK ROCK ROAD , LEITCHFIELD , KY","9","18","2007",-86.3535842,37.4489813
"GRAYSON ","302 CLAGGETT ROAD , LEITCHFIELD , KY","12","17","2008",-86.3600861,37.4900388
"GRAYSON ","305  THOMAS DRIVE  , LEITCHFIELD , KY","7","11","2010",-86.2988674,37.4927514
"GRAYSON ","416 EAST MILL ST/US-62 STREET  , LEITCHFIELD , KY","12","4","2013",-86.2938637,37.4800544
"GRAYSON ","620 SOUTH S CLINTON ST STREET  , LEITCHFIELD , KY","2","1","2014",-86.2928298,37.4716059
"GRAYSON ","601 SOUTH BROOKS STREET  , LEITCHFIELD , KY","3","2","2014",-86.2880139,37.4879138
"GRAYSON ","304  WINN DRIVE , LEITCHFIELD , KY","1","6","2015",-86.2914499,37.4840384
"GRAYSON ","1232  COY DRANE ROAD , LEITCHFIELD , KY","1","22","2015",-86.239488,37.5861233
"GREEN ","759 14 SOUTH WRIGHT RD , GREENSBURG , KY","3","9","2005",-85.6380319,37.2320874
"GREEN ","115 MEADOW W LN , GREENSBURG , KY","5","10","2005",-85.5007114,37.2428159
"GREEN ","15 NORTH EARL THOMPSON ROAD , GREENSBURG , KY","10","11","2008",-85.637617,37.2263994
"GREEN ","759  WRIGHT ROAD  , GREENSBURG , KY","4","22","2010",-85.6420568,37.2361458
"GREEN ","103 WEST LOCUST STREET  , GREENSBURG , KY","5","17","2010",-85.4940935,37.2555907
"GREEN ","906  BALES MILL ROAD  , GREENSBURG , KY","9","7","2010",-85.559555,37.2943778
"GREENUP ","2118  BRENT ANN DRIVE , FLATWOODS , KY","10","23","2011",-82.7265371,38.5231257
"GREENUP ","503 HIGH ST & US 23 , RUSSELL , KY","11","30","2005",-83.0184032,40.0836872
"HANCOCK ","257 CURTIS STREET , LEWISPORT , KY","10","21","2006",-86.8993343,37.934712
"HANCOCK ","US 31 N MONCRIEF N ST 185 , PELLVILLE , KY","5","13","2005",-86.8136005,37.7522749
"HANCOCK ","1950 ZION CHURCH E RD , REYNOLDS STATION , KY","4","14","2005",-86.7795219,37.6704465
"HARDIN ","16257 LEITCHFIELD ROAD , BIG CLIFTY , KY","12","10","2008",-86.0823975,37.5639459
"HARDIN ","1800  HIGHVIEW CHURCH ROAD  , BLOOMFIELD , KY","6","17","2010",-85.1979735,37.9577024
"HARDIN ","1470 PLAINVIEW LANE , EASTVIEW , KY","8","24","2007",-86.0750577,37.6191558
"HARDIN ","92 GIBSBY LANE , EASTVIEW , KY","12","4","2007",-86.0558003,37.588949
"HARDIN ","12831  LEITCHFIELD ROAD , EASTVIEW , KY","6","7","2012",-86.0286749,37.5842045
"HARDIN ","406 DIECKS DR , ELIZABETHTOWN , KY","2","4","2005",-85.8644375,37.7086427
"HARDIN ","511 SPORTSMAN LAKE , ELIZABETHTOWN , KY","5","18","2007",-85.8407497,37.6598102
"HARDIN ","5293 WEST DIXIE HIGHWAY  , ELIZABETHTOWN , KY","6","4","2010",-85.8584523,37.6193169
"HARDIN ","5540  BATTLE TRAINING ROAD  , ELIZABETHTOWN , KY","12","6","2011",-85.8177921,37.7763426
"HARDIN ","1311  FARMINGDALE DR.  A , ELIZABETHTOWN , KY","8","30","2012",-85.8398815,37.7253356
"HARDIN ","183 - 199 SOUTH BROOKS ST STREET  , ELIZABETHTOWN , KY","3","2","2014",-85.8489209,37.7031809
"HARDIN ","561 MUD SPLASH RD , GLENDALE , KY","4","9","2005",-85.8739495,37.6247651
"HARDIN ","730 SOUTHLAND DR , RADCLIFF , KY","10","2","2004",-85.9192844,37.8256875
"HARDIN ","629 HOMESTEAD AVENUE , RADCLIFF , KY","7","19","2006",-85.9351241,37.7906483
"HARDIN ","225 WOODSIDE DRIVE 6 , RADCLIFF , KY","12","17","2007",-85.9155595,37.8191572
"HARDIN ","2523 HILLTOP CIRCLE #1 , RADCLIFF , KY","12","17","2007",-97.4356654,35.1105531
"HARDIN ","1855 SOUTH WILSON 26 , RADCLIFF , KY","11","5","2008",-85.9276858,37.816153
"HARDIN ","1855 SOUTH WILSON 26 , RADCLIFF , KY","11","25","2008",-85.9276858,37.816153
"HARDIN ","215  GRAHAM AVENUE  , RADCLIFF , KY","5","10","2010",-85.9278048,37.8192473
"HARDIN ","424  OAKRIDGE DRIVE  , RADCLIFF , KY","8","19","2010",-85.9528259,37.8587455
"HARDIN ","155  MORGAN STREET 12 , RADCLIFF , KY","6","19","2012",-85.9359455,37.821952
"HARDIN ","437  WOOD CREEK DR/WOODCREEK DR D , RADCLIFF , KY","9","16","2014",-85.9491298,37.8403456
"HARDIN ","9501 RINEYVILLE ROAD , RINEYVILLE , KY","6","4","2008",-86.0635986,37.7371188
"HARDIN ","3858 BLUE BALL CHURCH ROAD , RINEYVILLE , KY","8","22","2008",-85.9699631,37.7495098
"HARDIN ","2295  RINEYVILLE BIG SPRINGS ROAD  , RINEYVILLE , KY","7","10","2012",-85.9501801,37.7592463
"HARDIN ","8737 FLINT HILL W RD , SONORA , KY","6","8","2005",-86.0263752,37.4897261
"HARDIN ","1680 MELROSE LANE , SONORA , KY","3","15","2006",-85.9834021,37.5289325
"HARDIN ","113  THURMAN STREET  , SONORA , KY","8","3","2012",-85.9035844,37.5633216
"HARDIN ","197  NORTH MAPLE ST., SONORA , KY","10","11","2012",-85.8932678,37.5275924
"HARDIN ","2303 LONE STAR ROAD , UPTON , KY","6","26","2007",-85.959317,37.4250987
"HARDIN ","3265 AKERS SCHOOL ROAD , UPTON , KY","12","19","2007",-86.0444015,37.4507044
"HARDIN ","212B MAIN W ST , VINE GROVE , KY","2","24","2004",-85.9826066,37.810426
"HARDIN ","2804 KNOX BLVD , VINE GROVE , KY","12","13","2004",-85.9979899,37.8565619
"HARDIN ","482 SANDLIN SW , VINE GROVE , KY","2","10","2005",-85.9813524,37.8100674
"HARDIN ","1502.5  GEOHAGEN DRIVE  , WEST POINT , KY","8","23","2011",-85.9587944,37.9963711
"HARDIN ","1848 CENTER POINT RD , WHITE MILLS , KY","6","9","2005",-86.0077243,37.5318293
"HARDIN ","1843 CENTER POINT ROAD , WHITE MILLS , KY","12","4","2007",-86.0077544,37.5319259
"HARRISON ","431 ROBINSON ROAD , CYNTHIANA , KY","11","21","2006",-84.3511577,38.47562
"HART ","10584 DIXIE N HWY , BONNIEVILLE , KY","4","1","2004",-85.8925302,37.4205658
"HART ","707 CAMP GROUND RD , BONNIEVILLE , KY","2","21","2005",-85.9117938,37.3721107
"HART ","4140 NORTH DIXE HIGHWAY , BONNIEVILLE , KY","12","30","2008",-85.9089936,37.3265675
"HART ","3040  FALLING SPRINGS CHURCH, BOONEVILLE , KY","8","13","2010",-83.6749145,37.4761991
"HART ","125 KOUNTRY KITCHEN ROAD , HARDY , KY","2","22","2007",-82.2440282,37.6214919
"HART ","1415 MAIN E , HORSE CAVE , KY","5","25","2004",-85.8888067,37.1779428
"HART ","753 HATCHER VALLEY ROAD , HORSE CAVE , KY","10","16","2006",-85.9450706,37.1795849
"HART ","110 HART AVENUE , HORSE CAVE , KY","1","23","2008",-85.8975153,37.1778661
"HART ","1261  DAVIS WILLIAMS ROAD  , HORSE CAVE , KY","8","31","2011",-85.9673229,37.2251105
"HART ","315 COUNTY BARN RD , MUNFORDVILLE , KY","4","24","2004",-85.9172959,37.2708403
"HART ","564 BUCKNER HOLLOW RD , MUNFORDVILLE , KY","1","5","2005",-85.872754,37.2988329
"HART ","734 NATIONAL TURNPIKE #4 , MUNFORDVILLE , KY","5","17","2007",-84.312236,39.8767521
"HART ","4174 PLEASANT HILL RD , UPTON , KY","6","27","2005",-85.9357974,37.438691
"HART ","2488 LONE STAR ROAD , UPTON , KY","2","28","2006",-85.9583268,37.4264503
"HENDERSON ","75 6TH ST , CORYDON , KY","3","26","2004",-87.7097039,37.7402264
"HENDERSON ","4112 HWY 136 W , HENDERSON , KY","3","16","2004",-87.7161541,37.8107433
"HENDERSON ","698 BARREN CHURCH S RD , HENDERSON , KY","4","13","2004",-87.4861464,37.7594184
"HENDERSON ","1759 GREEN S ST 122 , HENDERSON , KY","5","7","2004",-87.6163892,37.8157449
"HENDERSON ","1759 GREEN ST 101 , HENDERSON , KY","6","11","2004",-87.6163892,37.8157449
"HENDERSON ","3083 DRIVE , HENDERSON , KY","7","1","2004",-87.2601342,36.8210231
"HENDERSON ","2310 ADAMS LN , HENDERSON , KY","11","12","2004",-87.5677582,37.8053817
"HENDERSON ","9100 FROG ISLAND RD , HENDERSON , KY","1","22","2005",-87.5399263,37.7576194
"HENDERSON ","133 HARDING ST , HENDERSON , KY","1","31","2005",-87.5784218,37.8522303
"HENDERSON ","892 MCGUIRE ST A , HENDERSON , KY","2","14","2005",-87.555063,37.8712108
"HENDERSON ","355 RACETRACK RD , HENDERSON , KY","3","30","2005",-87.5661039,37.8846911
"HENDERSON ","22 NUGENT DR , HENDERSON , KY","5","29","2005",-87.5471534,37.9170698
"HENDERSON ","601 CHERRY ST , HENDERSON , KY","9","2","2005",-87.5955227,37.82767
"HENDERSON ","914 HOMESTEAD TRL , HENDERSON , KY","10","17","2005",-87.5520869,37.8694491
"HENDERSON ","134 BRICKYARD ST , HENDERSON , KY","3","17","2006",-87.7085554,37.7409527
"HENDERSON ","992 VILLAGEBROOK DRIVE , HENDERSON , KY","4","3","2006",-87.541366,37.8680498
"HENDERSON ","6595 COTTINGHAM LANE , HENDERSON , KY","11","21","2006",-87.6477413,37.7073536
"HENDERSON ","7648 GREEN RIVER ROAD , HENDERSON , KY","1","26","2007",-87.5430456,37.8762276
"HENDERSON ","3814 OLD ROBARDS ROAD , HENDERSON , KY","6","30","2008",-87.5383488,37.7562984
"HENDERSON ","5921  41A HIGHWAY 13 , HENDERSON , KY","12","16","2010",-87.6164484,37.7791863
"HENDERSON ","9380 PETERSBURG ROAD , ROBARDS , KY","1","28","2004",-87.62939,37.6565708
"HENDERSON ","8616 JOHN STEELE RD , ROBARDS , KY","3","21","2004",-87.6191054,37.658242
"HENDERSON ","8868 OLD US 60 E HWY , SPOTTSVILLE , KY","4","13","2004",-87.4173407,37.852587
"HENRY ","84 SUMMIT DR , CAMPBELLSBURG , KY","8","3","2004",-85.2375462,38.5278882
"HENRY ","511 OSAGE DR , NEW CASTLE , KY","3","29","2005",-85.1731198,38.4317686
"HOPKINS ","840 BABE NALL RD , ANTON , KY","5","3","2004",-87.3556766,37.3673562
"HOPKINS ","7805 ISLEY RD , DAWSON SPRINGS , KY","3","12","2004",-87.6061666,37.2049286
"HOPKINS ","845 FORK SPRINGS RD , DAWSON SPRINGS , KY","9","13","2004",-87.6889074,37.2333604
"HOPKINS ","3550 NILES ROAD , DAWSON SPRINGS , KY","9","17","2007",-87.7292343,37.2351369
"HOPKINS ","1473 JOHN THOMAS RD , HANSON , KY","4","10","2005",-87.5477094,37.4479953
"HOPKINS ","804 HOPEWELL ST , MADISONVILLE , KY","4","15","2004",-87.5016973,37.3396368
"HOPKINS ","8485 ISLEY RD , MADISONVILLE , KY","4","17","2004",-87.6123581,37.1972283
"HOPKINS ","1050 WIMAN DR , MADISONVILLE , KY","6","14","2005",-87.5149984,37.3389208
"HOPKINS ","555 RICHMOND DRIVE , MADISONVILLE , KY","8","8","2007",-87.517519,37.298547
"HOPKINS ","232 EAST BROADWAY  19 , MADISONVILLE , KY","6","24","2010",-87.4948561,37.3251602
"HOPKINS ","121 HOPKINSVILLE RD , MORTONS GAP , KY","8","24","2004",-87.4521421,37.1854702
"HOPKINS ","85 BUTTERMILK RD , MORTONS GAP , KY","1","1","2005",-87.4752761,37.2367115
"HOPKINS ","940 ILLEY SISK RD , NORTONVILLE , KY","1","27","2004",-87.4313073,37.1729756
"HOPKINS ","1045 RED HILL RD , NORTONVILLE , KY","6","4","2004",-87.4486154,37.1697134
"HOPKINS ","205 RUSS HILL RD , NORTONVILLE , KY","5","1","2005",-87.4489029,37.2016594
"HOPKINS ","591 OLD NORTONVILLE-WHITE PLAN RD , NORTONVILLE , KY","3","17","2008",-87.4527768,37.1908777
"HOPKINS ","124  DONNA DRIVE  , NORTONVILLE , KY","3","6","2014",-87.4527768,37.1908777
"HOPKINS ","30 GILLIAND STREET , SAINT CHARLES , KY","6","22","2007",-87.5533313,37.190201
"JACKSON ","693 HILLARD ROAD , ANNVILLE , KY","4","4","2008",-83.9799682,37.3341387
"JACKSON ","2137  GREENHILL WELCHBURG, ANNVILLE , KY","4","27","2010",-83.9321325,37.3170033
"JACKSON ","432  HWY 3444, ANNVILLE , KY","1","10","2011",-83.9529079,37.3144724
"JACKSON ","148 D YOUNG S RD , GRAY HAWK , KY","3","19","2004",-83.9458509,37.382861
"JACKSON ","100 D YOUNG RD , GRAY HAWK , KY","3","23","2004",-83.9458509,37.382861
"JACKSON ","285 BRUSHY RIDGE RD , GREY HAWK , KY","2","2","2004",-84.2700179,37.8393332
"JACKSON ","2049  CATALPA LOOP  , MC KEE , KY","2","25","2013",-83.9979834,37.430364
"JACKSON ","121 HAYES RD , MCKEE , KY","4","9","2005",-83.9275505,37.3775039
"JACKSON ","173 RICE SCHOOL ROAD , MCKEE , KY","2","25","2008",-84.1624363,37.4859854
"JACKSON ","1685 KY2004 , MCKEE , KY","8","23","2008",-84.092674,37.4923615
"JACKSON ","109  RIDGEWAY WEST ROAD  , MCKEE , KY","9","21","2010",-83.9689972,37.4203305
"JACKSON ","305  CLEMMONS LANE , MCKEE , KY","3","9","2011",-84.090575,37.4974892
"JACKSON ","1860 ROCKY BRANCH ROAD , TYNER , KY","11","15","2007",-83.846841,37.3278561
"JACKSON ","2000  OAK GROVE CHURCH ROAD  , TYNER , KY","8","1","2011",-83.8868129,37.3826163
"JEFFERSON ","316 GLENN ELLEN RD , FAIRDALE , KY","11","30","2005",-85.7693069,38.110056
"JEFFERSON ","209 LINDA DRIVE , FAIRDALE , KY","12","28","2006",-85.768842,38.106811
"JEFFERSON ","526  FURGUSSON FIFE, FAIRDALE , KY","1","12","2010",-85.756542,38.124513
"JEFFERSON ","2309  GRANGER ROAD  , FAIRDALE , KY","1","13","2010",-85.7242459,38.102303
"JEFFERSON ","6303 POWDER HORN DR , LOUISVILLE , KY","2","8","2004",-85.837963,38.160979
"JEFFERSON ","9405 BURGOO KING , LOUISVILLE , KY","4","21","2004",-85.874148,38.117164
"JEFFERSON ","10606 ELEVEN , LOUISVILLE , KY","5","14","2004",-86.2809573,37.0651743
"JEFFERSON ","6117 DOBSON CT , LOUISVILLE , KY","5","28","2004",-85.647968,38.1135949
"JEFFERSON ","3602 FREEDOM WAY , LOUISVILLE , KY","6","16","2004",-85.695548,38.111232
"JEFFERSON ","3528 BLUE PARK LN , LOUISVILLE , KY","6","18","2004",-85.6778111,38.1905816
"JEFFERSON ","4829 COFER AVE , LOUISVILLE , KY","7","28","2004",-85.84812,38.139305
"JEFFERSON ","7704 CHET LN , LOUISVILLE , KY","9","9","2004",-85.789781,38.138141
"JEFFERSON ","4114 3RD S ST , LOUISVILLE , KY","10","8","2004",-85.76546,38.1961579
"JEFFERSON ","3408 RIPPLE CREEK DRIVE , LOUISVILLE , KY","11","25","2004",-85.699952,38.102286
"JEFFERSON ","7610 VAUGHN MILL RD , LOUISVILLE , KY","12","3","2004",-85.629185,38.136265
"JEFFERSON ","229 STEEDLY DR 28 , LOUISVILLE , KY","12","20","2004",-85.760231,38.163609
