"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"TULSA ","  3737 27TH E PL D, TULSA , OK","OK",1,31,2006,-95.934868,36.123658
"TULSA ","  12304 ADMIRAL E CT C, TULSA , OK","OK",2,2,2006,-95.8398291,36.1619516
"TULSA ","  6662 PEORIA S AVE 108, TULSA , OK","OK",2,7,2006,-95.976224,36.066393
"TULSA ","  5163 33RD WEST S AVE, TULSA , OK","OK",2,14,2006,-96.0295556,36.087583
"TULSA ","  1568 59TH W ST, TULSA , OK","OK",2,15,2006,-96.0096841,36.0781037
"TULSA ","  7303 JASPER E ST, TULSA , OK","OK",3,4,2006,-95.895209,36.167859
"TULSA ","  6634 PEORIA S AVE 204, TULSA , OK","OK",5,10,2006,-95.976772,36.067004
"TULSA ","  6638 PEORIA S AVE 305, TULSA , OK","OK",5,10,2006,-95.976772,36.067004
"TULSA ","  9419 OKLAHOMA E PL, TULSA , OK","OK",5,19,2006,-95.871914,36.176761
"TULSA ","  3342.5 27TH E PL, TULSA , OK","OK",5,19,2006,-95.938365,36.123131
"TULSA ","  120 17TH E ST 7, TULSA , OK","OK",5,22,2006,-95.984247,36.137617
"TULSA ","  832 64TH WEST S AVE, TULSA , OK","OK",5,22,2006,-96.064856,36.146052
"TULSA ","  512 55 WEST S AVE, TULSA , OK","OK",6,12,2006,-96.054333,36.149358
"TULSA ","  8323 32ND E ST, TULSA , OK","OK",6,14,2006,-95.8828902,36.1164332
"TULSA ","5657 SOUTH 85 AVENUE  , TULSA , OK","OK",6,14,2006,-95.8808498,36.0803319
"TULSA ","  3919 28TH E ST C, TULSA , OK","OK",6,14,2006,-95.9323795,36.1224494
"TULSA ","  3619 EAST PLACE, TULSA , OK","OK",6,28,2006,-95.9969193,36.0274793
"TULSA ","3619 EAST PLACE, TULSA , OK","OK",7,29,2006,-95.9969193,36.0274793
"TULSA ","  5302 E. 9TH STREET, TULSA , OK","OK",8,16,2006,-95.9176201,36.1497457
"TULSA ","5302 EAST 9TH STREET  , TULSA , OK","OK",9,6,2006,-95.9176201,36.1497457
"TULSA ","  1236 S. DARLINGTON AVE, TULSA , OK","OK",9,7,2006,-95.918316,36.144706
"TULSA ","1236 SOUTH DARLINGTON AVENUE  , TULSA , OK","OK",9,11,2006,-95.918316,36.144706
"TULSA ","7922 EAST 27TH COURT  , TULSA , OK","OK",9,12,2006,-95.888208,36.12189
"TULSA ","1375 NORTH 78TH AVENUE  , TULSA , OK","OK",9,26,2006,-95.8883088,36.1748346
"TULSA ","1379 NORTH 78TH AVENUE  , TULSA , OK","OK",10,15,2006,-95.8891601,36.1743073
"TULSA ","7922 EAST 27TH COURT  , TULSA , OK","OK",11,9,2006,-95.888208,36.12189
"TULSA ","6622 SOUTH ZUNIS AVENUE  , TULSA , OK","OK",12,6,2006,-95.9602589,36.067631
"TULSA ","4840 SOUTH HARVARD AVENUE  , TULSA , OK","OK",12,17,2006,-95.9401597,36.0935387
"TULSA ","428 SOUTH QUEBEC AVENUE  , TULSA , OK","OK",12,17,2006,-95.9306189,36.154074
"TULSA ","7714 SOUTH HARVARD PLACE  , TULSA , OK","OK",12,20,2006,-95.9392347,36.0517301
"TULSA ","5638 NORTH LEWIS AVENUE  , TULSA , OK","OK",12,26,2006,-95.959022,36.23683
"TULSA ","1569 WEST 59 STREET  , TULSA , OK","OK",1,16,2007,-96.0097419,36.0781372
"TULSA ","2539 EAST 8TH STREET  , TULSA , OK","OK",1,26,2007,-95.954249,36.150078
"TULSA ","3814 SOUTH 94, TULSA , OK","OK",3,29,2007,-95.871576,36.108489
"TULSA ","4437 NORTHEAST 31 STREET  , TULSA , OK","OK",5,18,2007,-95.92753,36.1188407
"TULSA ","4124  1ST STREET  , TULSA , OK","OK",7,9,2007,-95.930391,36.15819
"TULSA ","1207  5TH STREET  , TULSA , OK","OK",7,20,2007,-95.976992,36.15502
"TULSA ","3218  S 93RD EAST AVENUE 237 , TULSA , OK","OK",8,2,2007,-95.871514,36.11681
"TULSA ","1216 NORTH YALE AVENUE  , TULSA , OK","OK",8,28,2007,-95.922865,36.172247
"TULSA ","4616 EAST 80TH STREET  , TULSA , OK","OK",9,11,2007,-95.9260992,36.0494908
"TULSA ","3342 EAST 27TH PLACE  , TULSA , OK","OK",11,14,2007,-95.938365,36.123131
"TULSA ","1115 EAST 60TH STREET  , TULSA , OK","OK",11,18,2007,-95.9778738,36.0770704
"TULSA ","2006 EAST 12TH STREET  , TULSA , OK","OK",5,2,2008,-95.9634189,36.1457359
"TULSA ","111 SOUTH 53RD W AVENUE  , TULSA , OK","OK",5,9,2008,-96.051396,36.154257
"TULSA ","310 NORTH ROSEDALE AVENUE  , TULSA , OK","OK",5,27,2008,-96.008548,36.15801
"TULSA ","5232 NORTH 145TH EAST AVENUE  , TULSA , OK","OK",6,9,2008,-95.81658,36.230101
"TULSA ","5307 EAST 32 PLACE  , TULSA , OK","OK",6,19,2008,-95.918497,36.117429
"TULSA ","7111/2 SOUTH PHOENIX AVENUE  , TULSA , OK","OK",7,2,2008,-96.0054399,36.1535891
"TULSA ","5115 EAST 47TH PLACE  , TULSA , OK","OK",7,21,2008,-95.918967,36.0953695
"TULSA ","626 SOUTH SHERIDAN ROAD  , TULSA , OK","OK",9,5,2008,-95.904939,36.151553
"TULSA ","1050 EAST 61ST, UNIT 16 DRIVE  , TULSA , OK","OK",9,27,2008,-95.9796855,36.1389516
"TULSA ","3333 EAST NEWTON #3 STREET  , TULSA , OK","OK",10,9,2008,-88.2385242,38.916952
"TULSA ","4219 EAST 4TH PLACE  , TULSA , OK","OK",10,16,2008,-95.9293749,36.15531
"TULSA ","219 NORTH ROSEDALE AVENUE  , TULSA , OK","OK",10,19,2008,-96.007879,36.157061
"TULSA ","1343 NORTH SANDUSKY AVENUE  , TULSA , OK","OK",10,23,2008,-95.92775,36.174997
"TULSA ","8506 EAST 62ND STREET J , TULSA , OK","OK",10,23,2008,-95.881422,36.074021
"TULSA ","3270 SOUTH CINCINNATI AVENUE 284 , TULSA , OK","OK",10,23,2008,-95.982406,36.1152351
"TULSA ","13830 EAST 29TH STREET  , TULSA , OK","OK",10,25,2008,-95.8213449,36.121952
"TULSA ","1340 NORTH BRADEN AVENUE  , TULSA , OK","OK",11,2,2008,-95.9205549,36.1748509
"TULSA ","1028 NORTH WINSTON AVENUE  , TULSA , OK","OK",11,13,2008,-95.924483,36.169671
"TULSA ","6232 EAST ARCHER STREET 129 , TULSA , OK","OK",11,13,2008,-95.9073207,36.1625624
"TULSA ","817 NORTH GARY AVENUE  , TULSA , OK","OK",11,25,2008,-95.942272,36.166831
"TULSA ","1015 SOUTH ST LOUIS AVENUE  , TULSA , OK","OK",12,6,2008,-95.970662,36.14844
"TULSA ","1236 SOUTH DARLINGTON AVENUE  , TULSA , OK","OK",12,7,2008,-95.918316,36.144706
"TULSA ","12719 EAST 39TH STREET  , TULSA , OK","OK",12,10,2008,-95.836641,36.107655
"TULSA ","4303 EAST INDEPENDENCE STREET  , TULSA , OK","OK",12,16,2008,-95.928904,36.166433
"TULSA ","5012 SOUTH 33RD WEST AVENUE  , TULSA , OK","OK",12,17,2008,-96.0298017,36.091319
"TULSA ","1124 EAST 33RD PLACE  , TULSA , OK","OK",12,28,2008,-95.977022,36.114496
"TULSA ","2623 EAST 6TH STREET  , TULSA , OK","OK",12,28,2008,-95.952609,36.152047
"TULSA ","6146 WEST 10TH STREET  , TULSA , OK","OK",12,28,2008,-96.062717,36.14485
"TULSA ","875 SOUTH 64TH WEST AVENUE  , TULSA , OK","OK",1,2,2009,-96.0642344,36.1445125
"TULSA ","102 SOUTH ZUNIS AVENUE  , TULSA , OK","OK",1,5,2009,-95.9610019,36.158396
"TULSA ","3035 SOUTH CINCINNATI AVENUE  , TULSA , OK","OK",1,13,2009,-95.98145,36.119542
"TULSA ","2008 EAST 12 STREET  , TULSA , OK","OK",1,14,2009,-95.9633951,36.1459779
"TULSA ","1329 EAST 17TH STREET D , TULSA , OK","OK",1,14,2009,-95.974187,36.138287
"TULSA ","12712 EAST 22 STREET  , TULSA , OK","OK",1,20,2009,-95.83577,36.13115
"TULSA ","4302 WEST 56TH PLACE  , TULSA , OK","OK",1,21,2009,-96.040258,36.081466
"TULSA ","4712 WEST 8TH STREET  , TULSA , OK","OK",1,21,2009,-96.045501,36.146264
"TULSA ","4851 SOUTH JACKSON AVENUE 4 , TULSA , OK","OK",1,23,2009,-96.0002172,36.0954773
"TULSA ","7802 WEST 18 STREET  , TULSA , OK","OK",1,28,2009,-96.080606,36.13659
"TULSA ","6565 SOUTH NEWPORT AVENUE 409 , TULSA , OK","OK",1,31,2009,-95.9776568,36.0681283
"TULSA ","3624 SOUTH OLYMPIA AVENUE  , TULSA , OK","OK",2,2,2009,-96.004584,36.1104879
"TULSA ","1408 SOUTH COLUMBIA AVENUE  , TULSA , OK","OK",2,3,2009,-95.9516931,36.1421422
"TULSA ","1640 NORTH EVANSTON PLACE  , TULSA , OK","OK",2,4,2009,-95.946766,36.180402
"TULSA ","221 EAST 54TH NORTH PLACE  , TULSA , OK","OK",2,5,2009,-95.992455,36.232365
"TULSA ","7909 SOUTH WHEELING AVENUE A , TULSA , OK","OK",2,6,2009,-95.9642561,36.0483621
"TULSA ","2125 NORTH DELAWARE PLACE  , TULSA , OK","OK",2,17,2009,-95.947804,36.185242
"TULSA ","2311 NORTH ATLANTA AVENUE  , TULSA , OK","OK",2,20,2009,-95.956239,36.187215
"TULSA ","120 WEST 50 PLACE  , TULSA , OK","OK",2,24,2009,-95.9976742,36.2265457
"TULSA ","709 WEST 49 STREET  , TULSA , OK","OK",2,26,2009,-95.9992897,36.0931423
"TULSA ","1611 SOUTH MAIN STREET  , TULSA , OK","OK",3,5,2009,-95.9873066,36.1393295
"TULSA ","3146 EAST WOODROW PLACE  , TULSA , OK","OK",3,6,2009,-95.942821,36.185898
"TULSA ","3211 EAST WOODROW STREET  , TULSA , OK","OK",3,10,2009,-95.941766,36.185518
"TULSA ","1206 NORTH E 60TH PLACE  , TULSA , OK","OK",3,11,2009,-95.976398,36.241282
"TULSA ","1320 SOUTH 74TH EAST AVENUE  , TULSA , OK","OK",3,14,2009,-95.894843,36.143492
"TULSA ","10957 EAST 23RD STREET  , TULSA , OK","OK",3,17,2009,-95.8523885,36.1304122
"TULSA ","2024 EAST 51ST STREET A , TULSA , OK","OK",3,20,2009,-95.9623418,36.0889089
"TULSA ","2181 NORTH NORWOOD PLACE B , TULSA , OK","OK",3,24,2009,-95.905897,36.187263
"TULSA ","6707 SOUTH LEWIS AVENUE 133 , TULSA , OK","OK",3,25,2009,-95.9578674,36.0655964
"TULSA ","1721 EAST 72 STREET 1812 , TULSA , OK","OK",3,25,2009,-95.966028,36.0591066
"TULSA ","1628 WEST 59TH STREET  , TULSA , OK","OK",3,27,2009,-96.0105801,36.078031
"TULSA ","3346 EAST JASPER STREET  , TULSA , OK","OK",3,30,2009,-95.9382679,36.166859
"TULSA ","5123 SOUTH NORFOLK AVENUE 210 , TULSA , OK","OK",4,1,2009,-95.9785494,36.1575334
"TULSA ","875 SOUTH 64 AVENUE  , TULSA , OK","OK",4,1,2009,-96.0642344,36.1445125
"TULSA ","6330 SOUTH OWASSO AVENUE  , TULSA , OK","OK",4,4,2009,-95.9768183,36.071494
"TULSA ","6306 WEST 11 PLACE  , TULSA , OK","OK",4,8,2009,-95.8750604,36.0300006
"TULSA ","5008 SOUTH 35TH WEST AVENUE  , TULSA , OK","OK",4,9,2009,-96.032135,36.091478
"TULSA ","1601 EAST 2ND STREET  , TULSA , OK","OK",4,10,2009,-95.969213,36.1578609
"TULSA ","5539 EAST 47TH PLACE  , TULSA , OK","OK",4,10,2009,-95.9154212,36.0949453
"TULSA ","6111 WEST 11TH PLACE 6111 , TULSA , OK","OK",4,14,2009,-96.0616217,36.1428519
"TULSA ","5023 SOUTH 35TH WEST AVENUE  , TULSA , OK","OK",4,14,2009,-96.031492,36.090917
"TULSA ","1359 EAST 37TH STREET  , TULSA , OK","OK",4,14,2009,-95.973624,36.1097675
"TULSA ","109 NORTH PHOENIX AVENUE  , TULSA , OK","OK",4,17,2009,-96.005045,36.155184
"TULSA ","4628 NORTH ST. LOUIS AVENUE  , TULSA , OK","OK",4,17,2009,-95.970484,36.221655
"TULSA ","320 WEST 17TH STREET 212 , TULSA , OK","OK",4,21,2009,-95.992928,36.137652
"TULSA ","1601 SOUTH ELWOOD AVENUE  , TULSA , OK","OK",4,21,2009,-95.993129,36.139575
"TULSA ","12932 EAST 35TH PLACE 1409 , TULSA , OK","OK",4,22,2009,-95.8330566,36.1118951
"TULSA ","1348 NORTH YALE AVENUE  , TULSA , OK","OK",4,23,2009,-95.922853,36.1751653
"TULSA ","2709 EAST 88TH  665 , TULSA , OK","OK",4,23,2009,-95.950163,36.038166
"TULSA ","1216.5 EAST INDEPENDENCE, TULSA , OK","OK",4,24,2009,-95.9968025,36.166052
"TULSA ","6329 EAST 9TH STREET  , TULSA , OK","OK",4,28,2009,-95.9049409,36.1497738
"TULSA ","632 EAST 9TH STREET 29 , TULSA , OK","OK",4,30,2009,-95.9876881,36.1477748
"TULSA ","1512 NORTH WHEELING AVENUE  , TULSA , OK","OK",5,4,2009,-95.965694,36.177441
"TULSA ","7509 EAST SEMINOLE STREET  , TULSA , OK","OK",5,6,2009,-95.892565,36.1802769
"TULSA ","2436 EAST 5TH PLACE 2 , TULSA , OK","OK",5,6,2009,-95.956663,36.152488
"TULSA ","7 NORTH 48TH WEST AVENUE  , TULSA , OK","OK",5,9,2009,-96.045751,36.155538
"TULSA ","2321 EAST 4TH STREET  , TULSA , OK","OK",5,11,2009,-95.958877,36.15576
"TULSA ","3732 SOUTH INDIANAPOLIS AVENUE 109 , TULSA , OK","OK",5,12,2009,-95.939434,36.108659
"TULSA ","827 NORTH KINGSTON AVENUE  , TULSA , OK","OK",5,14,2009,-95.909314,36.167207
"TULSA ","725 WEST 25TH STREET  , TULSA , OK","OK",5,15,2009,-95.9999792,36.1262824
"TULSA ","3506 EAST 6TH STREET  , TULSA , OK","OK",5,15,2009,-95.937781,36.151617
"TULSA ","10115 EAST 26TH STREET  , TULSA , OK","OK",5,15,2009,-95.8637679,36.1246269
"TULSA ","1632 SOUTH COLLEGE STREET  , TULSA , OK","OK",5,15,2009,-95.946232,36.137616
"TULSA ","11637 EAST 36TH STREET  , TULSA , OK","OK",5,16,2009,-95.84748,36.111516
"TULSA ","1241.5 SOUTH LEWIS PLACE  , TULSA , OK","OK",5,17,2009,-95.956724,36.14445
"TULSA ","1136 SOUTH FULTON AVENUE C , TULSA , OK","OK",5,19,2009,-95.9158096,36.1468547
"TULSA ","13236 EAST 30TH PLACE A , TULSA , OK","OK",5,26,2009,-95.825699,36.120837
"TULSA ","3708 SOUTH 92NDEAST AVENUE  , TULSA , OK","OK",5,29,2009,-95.8745735,36.1108967
"TULSA ","6241 EAST LATIMER STREET  , TULSA , OK","OK",5,29,2009,-95.906618,36.169936
"TULSA ","201 NORTH SANTA FE AVENUE  , TULSA , OK","OK",6,2,2009,-96.009173,36.1564819
"TULSA ","3922 NORTH DELAWARE AVENUE  , TULSA , OK","OK",6,3,2009,-95.94905,36.212168
"TULSA ","5726 EAST 51ST STREET A , TULSA , OK","OK",6,8,2009,-95.912464,36.089498
"TULSA ","4147 SOUTH 32ND WEST AVENUE  , TULSA , OK","OK",6,10,2009,-96.028003,36.102812
"TULSA ","1227 SOUTH RICHMOND AVENUE  , TULSA , OK","OK",6,10,2009,-95.9288739,36.145019
"TULSA ","1530  E 63RD STREET  , TULSA , OK","OK",6,20,2009,-95.9690455,36.0726659
"TULSA ","201 NORTH SANTA FE AVENUE  , TULSA , OK","OK",6,22,2009,-96.009173,36.1564819
"TULSA ","1523 EAST 13TH STREET 5 , TULSA , OK","OK",6,24,2009,-95.9711014,36.1442522
"TULSA ","4319 SOUTH 109TH AVENUE 312 , TULSA , OK","OK",6,24,2009,-95.8566767,36.1011638
"TULSA ","462 SOUTH 112TH AVENUE  , TULSA , OK","OK",6,25,2009,-95.852592,36.153808
"TULSA ","3635 SOUTH QUANAH AVENUE  , TULSA , OK","OK",6,26,2009,-96.006148,36.110156
"TULSA ","2908 NORTH TOLEDO AVENUE  , TULSA , OK","OK",6,27,2009,-95.9269241,36.2028748
"TULSA ","34.5 NORTH GARY AVENUE  , TULSA , OK","OK",6,29,2009,-95.9425128,36.1600626
"TULSA ","1825 NORTH BIRMINGHAM PLACE  , TULSA , OK","OK",6,30,2009,-95.952904,36.181689
"TULSA ","44 NORTH FLORENCE AVENUE  , TULSA , OK","OK",7,6,2009,-95.9442923,36.1613976
"TULSA ","4679 SOUTH TROOST AVENUE  , TULSA , OK","OK",7,7,2009,-95.96724,36.094149
"TULSA ","6526 EAST 21ST PLACE  , TULSA , OK","OK",7,7,2009,-95.9039586,36.1316058
"TULSA ","106 NORTH TACOMA AVENUE  , TULSA , OK","OK",7,18,2009,-96.0104755,36.1547972
"TULSA ","11502  28TH STREET  , TULSA , OK","OK",7,27,2009,-95.848898,36.122774
"TULSA ","6241 EAST LATIMER STREET  , TULSA , OK","OK",7,27,2009,-95.906618,36.169936
"TULSA ","2119 NORTH NORWOOD PLACE B , TULSA , OK","OK",7,30,2009,-95.9062455,36.1851099
"TULSA ","5028 SOUTH 29 WEST AVENUE  , TULSA , OK","OK",7,30,2009,-96.025426,36.090755
"TULSA ","1620 NORTH YORKTOWN PLACE  , TULSA , OK","OK",7,31,2009,-95.961341,36.180016
"TULSA ","1217 SOUTH QUAKER AVENUE  , TULSA , OK","OK",7,31,2009,-95.974138,36.145214
"TULSA ","801 NORTH MINGO ROAD  , TULSA , OK","OK",8,2,2009,-95.8666144,36.1672412
"TULSA ","5010 SOUTH QUAKER AVENUE 215 , TULSA , OK","OK",8,3,2009,-95.9739471,36.0909063
"TULSA ","5025 WEST 6TH STREET  , TULSA , OK","OK",8,4,2009,-96.049306,36.1493309
"TULSA ","2523 EAST 8TH STREET  , TULSA , OK","OK",8,5,2009,-95.9549802,36.149788
"TULSA ","10535 EAST 4TH STREET  , TULSA , OK","OK",8,7,2009,-95.858855,36.15725
"TULSA ","5137 EAST 47TH PLACE 14 , TULSA , OK","OK",8,9,2009,-95.918401,36.095414
"TULSA ","1414 SOUTH ROCKFORD AVENUE  , TULSA , OK","OK",8,10,2009,-95.972487,36.141872
"TULSA ","4802 WEST 41ST STREET  , TULSA , OK","OK",8,11,2009,-96.046065,36.1040319
"TULSA ","1713 SOUTH MEMORIAL DRIVE 214 , TULSA , OK","OK",8,11,2009,-95.8865537,36.1369045
"TULSA ","8117 EAST 19TH STREET 206 , TULSA , OK","OK",8,13,2009,-95.8856087,36.1352919
"TULSA ","626 SOUTH SHERIDAN ROAD 7 , TULSA , OK","OK",8,17,2009,-95.904939,36.151553
"TULSA ","4941 WEST 12TH STREET  , TULSA , OK","OK",8,17,2009,-96.0487577,36.1437671
"TULSA ","5020 SOUTH 67TH EAST AVENUE 104 , TULSA , OK","OK",8,18,2009,-95.903093,36.090728
"TULSA ","6320 EAST 32ND STREET A , TULSA , OK","OK",8,23,2009,-95.9053951,36.1175613
"TULSA ","712 NORTH MARION AVENUE  , TULSA , OK","OK",8,25,2009,-95.934529,36.164833
"TULSA ","2140 NORTH 36TH STREET  , TULSA , OK","OK",8,26,2009,-95.960576,36.2058139
"TULSA ","1429  BRADEN AVENUE  , TULSA , OK","OK",8,30,2009,-95.919899,36.141346
"TULSA ","3012 WEST 55TH PLACE  , TULSA , OK","OK",8,30,2009,-96.026131,36.0829809
"TULSA ","6000 SOUTH MEMORIAL DRIVE  , TULSA , OK","OK",9,1,2009,-95.8890346,36.0763211
"TULSA ","1020 NORTH DELAWARE AVENUE  , TULSA , OK","OK",9,8,2009,-95.949042,36.168816
"TULSA ","1527 NORTH LOUISVILLE AVENUE  , TULSA , OK","OK",9,8,2009,-95.936382,36.178172
"TULSA ","3809 EAST 40TH STREET  , TULSA , OK","OK",9,9,2009,-95.9341139,36.105616
"TULSA ","2258 NORTH EVANSTON AVENUE  , TULSA , OK","OK",9,12,2009,-95.947308,36.1871859
"TULSA ","3915 WEST EASTON STREET  , TULSA , OK","OK",9,14,2009,-96.0366899,36.159175
"TULSA ","2430 EAST 10TH STREET  , TULSA , OK","OK",9,14,2009,-95.9569791,36.1487684
"TULSA ","1337 SOUTH ATLANTA PLACE  , TULSA , OK","OK",9,18,2009,-95.954547,36.142835
"TULSA ","1219 SOUTH 51ST  WEST AVENUE  , TULSA , OK","OK",9,20,2009,-96.049312,36.143032
"TULSA ","13632 EAST 30 PLACE  , TULSA , OK","OK",9,21,2009,-95.8247824,36.1194515
"TULSA ","825 NORTH QUEBEC AVENUE  , TULSA , OK","OK",9,24,2009,-95.929981,36.1668779
"TULSA ","7136 EAST KING STREET  , TULSA , OK","OK",9,28,2009,-95.896479,36.168268
"TULSA ","830 SOUTH 58TH WEST AVENUE  , TULSA , OK","OK",10,1,2009,-96.057714,36.146078
"TULSA ","3648 NORTH BIRMINGHAM, TULSA , OK","OK",10,1,2009,-95.953842,36.2079739
"TULSA ","6277 EAST LATIMER PLACE  , TULSA , OK","OK",10,4,2009,-95.905074,36.170764
"TULSA ","809  BIRMINGHAM PLACE  , TULSA , OK","OK",10,6,2009,-95.952288,36.166784
"TULSA ","907 SOUTH VANDALIA AVENUE  , TULSA , OK","OK",10,6,2009,-95.924403,36.14931
"TULSA ","16606 EAST 2ND STREET  , TULSA , OK","OK",10,12,2009,-95.792076,36.156663
"TULSA ","1419 SOUTH EVANSTON AVENUE  , TULSA , OK","OK",10,14,2009,-95.946705,36.141652
"TULSA ","5122 SOUTH DELAWARE PLACE A , TULSA , OK","OK",10,19,2009,-95.9482922,36.0888861
"TULSA ","6912 EAST 72ND STREET  , TULSA , OK","OK",10,21,2009,-95.900114,36.059334
"TULSA ","708 NORTH GRANT, TULSA , OK","OK",10,22,2009,-95.8832724,35.9895973
"TULSA ","143 EAST S 91ST AVENUE  , TULSA , OK","OK",10,23,2009,-95.874647,36.158211
"TULSA ","1568 NORTH MARION AVENUE  , TULSA , OK","OK",10,24,2009,-95.935508,36.17958
"TULSA ","1934 EAST 51 STREET  , TULSA , OK","OK",10,26,2009,-95.9633429,36.0891342
"TULSA ","2423 EAST 2ND STREET  , TULSA , OK","OK",10,29,2009,-95.957097,36.157912
"TULSA ","2828 EAST 45TH STREET  , TULSA , OK","OK",10,29,2009,-95.9513167,36.0988214
"TULSA ","7618 EAST 77 STREET  , TULSA , OK","OK",11,2,2009,-95.890203,36.052879
"TULSA ","1110 EAST 59TH PLACE  , TULSA , OK","OK",11,5,2009,-95.9712763,36.0778083
"TULSA ","2443 NORTH WINSTON AVENUE  , TULSA , OK","OK",11,5,2009,-95.922852,36.189891
"TULSA ","8226 EAST 38TH STREET  , TULSA , OK","OK",11,11,2009,-95.8832199,36.1083983
"TULSA ","3012 WEST 55TH PLACE  , TULSA , OK","OK",11,13,2009,-96.026131,36.0829809
"TULSA ","1337 SOUTH ATLANTA PLACE  , TULSA , OK","OK",11,17,2009,-95.954547,36.142835
"TULSA ","4414 SOUTH GARNETT ROAD 7 , TULSA , OK","OK",11,20,2009,-95.853487,36.100173
"TULSA ","231 SOUTH 69TH EAST AVENUE  , TULSA , OK","OK",11,23,2009,-95.899798,36.157825
"TULSA ","1348.5 NORTH SANDOSKY AVENUE  , TULSA , OK","OK",11,23,2009,-95.9278129,36.160697
"TULSA ","6330 WEST 11TH PLACE  , TULSA , OK","OK",11,24,2009,-95.8750604,36.0300006
"TULSA ","1337 SOUTH ATLANTA PLACE  , TULSA , OK","OK",12,1,2009,-95.954547,36.142835
"TULSA ","3333 EAST NEWTON STREET 3 , TULSA , OK","OK",12,7,2009,-95.938823,36.174117
"TULSA ","7301 EAST 49TH STREET 102 , TULSA , OK","OK",12,8,2009,-95.895654,36.0928866
"TULSA ","11920 EAST ADMIRAL PLACE  , TULSA , OK","OK",1,3,2010,-95.8432956,36.159945
"TULSA ","12908 EAST 24TH STREET  , TULSA , OK","OK",1,13,2010,-95.8328437,36.1279827
"TULSA ","4402 EAST 68TH STREET 468 , TULSA , OK","OK",1,15,2010,-95.926832,36.065385
"TULSA ","6241 EAST MARSHALL STREET  , TULSA , OK","OK",1,18,2010,-95.906614,36.171595
"TULSA ","3718 EAST 27TH PLACE  , TULSA , OK","OK",1,20,2010,-95.934948,36.12314
"TULSA ","825 NORTH 77TH AVENUE  , TULSA , OK","OK",1,22,2010,-95.89143,36.16758
"TULSA ","6619 EAST KING STREET  , TULSA , OK","OK",1,22,2010,-95.9029092,36.1684388
"TULSA ","1601 EAST 2ND STREET  , TULSA , OK","OK",2,5,2010,-95.969213,36.1578609
"TULSA ","1339 EAST 62ND STREET  , TULSA , OK","OK",2,9,2010,-95.9736988,36.0739089
"TULSA ","5137 EAST 47TH PLACE 11 , TULSA , OK","OK",2,10,2010,-95.918401,36.095414
"TULSA ","11330 EAST 23RD STREET  , TULSA , OK","OK",2,11,2010,-95.849846,36.129633
"TULSA ","2923 WEST 38TH STREET  , TULSA , OK","OK",2,12,2010,-96.0265804,36.1078616
"TULSA ","6222 EAST ARCHER STREET  , TULSA , OK","OK",2,22,2010,-95.9075314,36.1625628
"TULSA ","420 SOUTH 56TH AVENUE  , TULSA , OK","OK",3,9,2010,-96.055465,36.149888
"TULSA ","1037 NORTH FLORENCE STREET  , TULSA , OK","OK",3,22,2010,-95.944485,36.169437
"TULSA ","4509 SOUTH YUKON, TULSA , OK","OK",3,29,2010,-96.0157739,36.098156
"TULSA ","5539 EAST 47TH PLACE 228 , TULSA , OK","OK",4,5,2010,-95.9154212,36.0949453
"TULSA ","5913 EAST KING PLACE  , TULSA , OK","OK",4,6,2010,-95.911185,36.16915
"TULSA ","7404 NORTH IROQUOIS, TULSA , OK","OK",4,20,2010,-95.982057,36.262428
"TULSA ","1027 NORTH ROCKFORD AVENUE  , TULSA , OK","OK",5,4,2010,-95.971632,36.168844
"TULSA ","12631 EAST 27TH STREET  , TULSA , OK","OK",5,18,2010,-95.834191,36.126043
"TULSA ","6428 EAST 94TH PLACE  , TULSA , OK","OK",5,19,2010,-95.904512,36.026487
"TULSA ","7141 EAST KING STREET  , TULSA , OK","OK",7,7,2010,-95.896171,36.168772
"TULSA ","2128 EAST QUEEN PLACE  , TULSA , OK","OK",7,14,2010,-95.961034,36.179062
"TULSA ","135 SOUTH 36TH WEST AVENUE  , TULSA , OK","OK",8,3,2010,-96.031952,36.153125
"TULSA ","438 WEST 54TH STREET  , TULSA , OK","OK",8,5,2010,-95.9804252,36.0856121
"TULSA ","4018 EAST 25TH PLACE  , TULSA , OK","OK",8,6,2010,-95.934939,36.126258
"TULSA ","5822 SOUTH OWASSO AVENUE 1331 , TULSA , OK","OK",8,16,2010,-95.9769627,36.0778718
"TULSA ","2715 SOUTH LOUISVILLE, TULSA , OK","OK",8,18,2010,-95.935441,36.123577
"TULSA ","406 SOUTH 69TH WEST AVENUE  , TULSA , OK","OK",8,20,2010,-96.069371,36.150528
"TULSA ","5340  S 86TH WEST AVE, TULSA , OK","OK",8,20,2010,-96.088858,36.0858479
"TULSA ","122 NORTH DELAWARE PLACE  , TULSA , OK","OK",8,21,2010,-95.9481569,36.1634929
"TULSA ","3647 SOUTH MAYBELLE AVENUE  , TULSA , OK","OK",8,22,2010,-96.001649,36.109752
"TULSA ","1808 EAST 62ND STREET NORTH STREET  , TULSA , OK","OK",8,26,2010,-95.965616,36.244146
"TULSA ","1011 SOUTH 49TH WEST AVENUE  , TULSA , OK","OK",8,29,2010,-96.046848,36.14525
"TULSA ","5204 SOUTH LEWIS PLACE 2008 , TULSA , OK","OK",8,31,2010,-95.9579792,36.088226
