"COUNTY","FullAddress","Month","Date","Year","lon","lat"
"MORRIS ","2087 150 S RD , DUNLAP , KS","11","23","2005",-96.492491,38.862271
"NEMAHA ","505 MONROE , ONEIDA , KS","7","20","2005",-95.940971,39.86421
"NEOSHO ","21418 HARPER RD , CHANUTE , KS","4","13","2004",-95.397179,37.679307
"NEOSHO ","16TH  SANTA FE STREETS  , CHANUTE , KS","5","15","2009",-95.452593,37.678512
"NEOSHO ","190 NORTH GREENWOOD, CHANUTE , KS","3","5","2010",-95.412458,37.682124
"NEOSHO ","620 WEST MAIN STREET  , CHANUTE , KS","3","10","2010",-95.461938,37.681932
"NEOSHO ",".5 SOUTH IRVING STREET  , CHANUTE , KS","3","23","2010",-95.379405,37.587297
"NEOSHO ","114 RAILROAD E ST , ERIE , KS","4","2","2005",-95.242131,37.575584
"NEOSHO ","110  TREGO, ERIE , KS","2","17","2010",-95.179172,37.629988
"NEOSHO ","318 NORTH WEBSTER STREET  , ERIE , KS","6","17","2010",-95.247247,37.570238
"NEOSHO ","12730 70TH RD , GALESBURG , KS","4","15","2004",-95.322939,37.471138
"NEOSHO ","60TH SOUTH IRVING STREET  , GALESBURG , KS","3","31","2010",-95.379328,37.388551
"NEOSHO ","24980  10TH STREET  , MCCUNE , KS","3","26","2010",-95.01663,37.35478
"NEOSHO ","24980  10TH ROAD  , MCCUNE , KS","5","25","2010",-95.01663,37.35478
"NEOSHO ","809 NORTH MAIN STREET  , SAINT PAUL , KS","5","6","2010",-95.171405,37.524184
"NEOSHO ","321 WILSON , THAYER , KS","4","15","2004",-95.473836,37.489932
"NEOSHO ","222 GREENWOOD , THAYER , KS","7","28","2004",-95.472191,37.491122
"NEOSHO ","222 GREENWOOD STREET , THAYER , KS","1","31","2005",-95.472191,37.491122
"NEOSHO ","170 SOUTHWEST YORK, WALNUT , KS","3","16","2010",-95.088319,37.504502
"OSAGE ","13567 INDIAN HILLS S RD , BURLINGAME , KS","9","4","2005",-95.797956,38.822602
"OTTAWA ","456 NORTH 150 ROAD  , BENNINGTON , KS","6","30","2009",-97.649496,39.023308
"OTTAWA ","1061 190TH N RD , MINNEAPOLIS , KS","4","1","2004",-97.575187,39.161088
"OTTAWA ","44 40TH ROAD , TESCOTT , KS","6","3","2006",-97.854504,38.964506
"PAWNEE ","915 TOPEKA , LARNED , KS","2","19","2004",-99.097014,38.183209
"PAWNEE ","511 MAIN N 3 , LARNED , KS","12","10","2004",-99.099837,38.178642
"PAWNEE ","711 1ST STREET E , LARNED , KS","1","24","2005",-99.0898,38.17447
"PAWNEE ","201 JOHNSON ST , LARNED , KS","2","27","2005",-99.0943,38.175593
"PAWNEE ","105 STATE STREET , LARNED , KS","6","11","2007",-99.103817,38.174352
"PAWNEE ","823 JOHNSON STREET , LARNED , KS","1","2","2008",-99.094407,38.181869
"PAWNEE ","1728  110TH AVENUE  , LARNED , KS","12","21","2010",-99.096083,38.254146
"PAWNEE ","202 NORTH SMITH STREET , ROZEL , KS","5","30","2008",-99.401992,38.195356
"POTTAWATOMIE ","114 JEANETTE STREET , BELVUE , KS","6","10","2004",-96.183114,39.213489
"POTTAWATOMIE ","1225  PAWNEE, SAINT MARYS , KS","8","25","2011",-96.060032,39.206924
"PRATT ","100486 70 NW AVE , BYERS , KS","3","29","2005",-96.307147,37.710197
"PRATT ","324 THIRD W ST , PRATT , KS","8","11","2005",-98.742463,37.644027
"PRATT ","807 WEST 6TH STREET , PRATT , KS","8","14","2006",-98.74872,37.640886
"RAWLINS ","305 NORTH 6TH STREET , ATWOOD , KS","5","26","2006",-101.039717,39.809605
"RENO ","310 5TH W AVE , HUTCHINSON , KS","1","15","2004",-97.937299,38.058517
"RENO ","922 16TH E AVE , HUTCHINSON , KS","1","29","2004",-97.912683,38.07061
"RENO ","322 4TH E AVE , HUTCHINSON , KS","2","9","2004",-97.775332,38.057335
"RENO ","424 CRESCENT , HUTCHINSON , KS","3","11","2004",-97.924721,38.072677
"RENO ","109 MAPLE S ST , HUTCHINSON , KS","3","16","2004",-97.926396,38.050861
"RENO ","230 BIGGER E , HUTCHINSON , KS","4","6","2004",-97.927751,38.042142
"RENO ","922 MAIN N ST , HUTCHINSON , KS","5","18","2004",-97.848692,38.148358
"RENO ","1717 24TH E D , HUTCHINSON , KS","5","30","2004",-97.949714,38.050077
"RENO ","1420 LORRAINE N , HUTCHINSON , KS","6","12","2004",-97.903717,38.028124
"RENO ","703 A E AVE , HUTCHINSON , KS","8","16","2004",-97.880806,38.05216
"RENO ","1400 6TH E AVE , HUTCHINSON , KS","12","20","2004",-97.987331,38.059923
"RENO ","103 STAR N ST , HUTCHINSON , KS","2","4","2005",-97.892737,38.054138
"RENO ","3 SUNSET DR , HUTCHINSON , KS","3","7","2005",-97.950837,38.072249
"RENO ","832 4TH E AVE , HUTCHINSON , KS","3","11","2005",-97.775332,38.057335
"RENO ","714 A E AVE , HUTCHINSON , KS","4","2","2005",-97.880806,38.05216
"RENO ","615 16TH W ST , HUTCHINSON , KS","4","25","2005",-97.91902,38.071586
"RENO ","629 HENDRICKS N ST , HUTCHINSON , KS","5","6","2005",-97.95889,38.060887
"RENO ","10307 4TH E AVE C , HUTCHINSON , KS","10","18","2005",-97.907123,38.0484
"RENO ","1707 BLANCHARD E ST 21 , HUTCHINSON , KS","1","11","2006",-97.976903,38.027671
"RENO ","219 REFORMATORY STREET , HUTCHINSON , KS","8","2","2006",-97.911568,38.049452
"RENO ","23 EAST F AVENUE , HUTCHINSON , KS","12","26","2006",-97.931453,38.044431
"RENO ","204 HOAGLAND STREET , HUTCHINSON , KS","1","15","2007",-97.901703,38.055509
"RENO ","3 NORTH KENT ROAD , HUTCHINSON , KS","3","2","2007",-97.811717,38.049805
"RENO ","124 EAST 10TH AVENUE , HUTCHINSON , KS","10","12","2007",-97.929749,38.063939
"RENO ","1604 NORTH COCHRAN , HUTCHINSON , KS","6","25","2008",-97.907846,38.070652
"RENO ","805 EAST A AVENUE , HUTCHINSON , KS","8","24","2008",-97.915167,38.050908
"RENO ","501 GREEN GARDEN DRIVE , HUTCHINSON , KS","9","13","2008",-97.952163,38.058456
"RENO ","5300 EAST 4TH AVENUE , HUTCHINSON , KS","10","25","2008",-97.841614,38.057599
"RENO ","7204 BACKACRES ROAD , HUTCHINSON , KS","10","25","2008",-97.814638,38.062167
"RENO ","8100 WEST 30TH AVENUE  , HUTCHINSON , KS","4","2","2009",-97.958896,38.0864
"RENO ","700 SOUTH PEACE ROAD  , HUTCHINSON , KS","4","15","2009",-97.942236,38.100259
"RENO ","100 WEST 13 AVENUE  , HUTCHINSON , KS","4","16","2009",-97.933521,38.067381
"RENO ","200 WEST 2ND AVENUE  , HUTCHINSON , KS","4","16","2009",-97.935435,38.054724
"RENO ","711 NORTH SEVERANCE STREET  , HUTCHINSON , KS","7","18","2012",-97.913141,38.060672
"RENO ","716 WEST A AVENUE  , HUTCHINSON , KS","7","20","2012",-97.945153,38.051014
"RENO ","118 FRONT ST , LANGDON , KS","2","24","2004",-98.324682,37.852794
"RENO ","7910 ROY L. SMITH ROAD , NICKERSON , KS","9","22","2006",-98.08367,38.14723
"RENO ","5307 SOUTH RIVERTON ROAD  , PARTRIDGE , KS","6","10","2010",-98.068683,37.99135
"RENO ","12 WARREN DR , SOUTH HUTCHINSON , KS","9","16","2005",-97.93438,38.018688
"RENO ","318 EAST E AVENUE , SOUTH HUTCHINSON , KS","6","1","2008",-97.934368,38.02194
"RENO ","36616 4TH W ST , SYLVIA , KS","9","23","2004",-98.454657,38.056868
"RENO ","3104 SWITZER E , YODER , KS","2","19","2004",-97.875255,37.942231
"REPUBLIC ","721 190TH ROAD , BELLEVILLE , KS","12","21","2007",-97.573377,39.481031
"RICE ","500 MAIN , GENESEO , KS","5","9","2004",-98.156539,38.518403
"RICE ","901 TAYLOR W , LYONS , KS","5","9","2004",-98.214348,38.340519
"RICE ","619 WEST N AVENUE , LYONS , KS","7","18","2006",-99.060777,38.188918
"RILEY ","303 ERPELDING N ST , LEONARDVILLE , KS","2","26","2004",-96.858988,39.3669
"RILEY ","309 BARTON ROAD , LEONARDVILLE , KS","8","23","2004",-96.742913,39.366271
"RILEY ","618 VATTIER , MANHATTAN , KS","3","26","2004",-96.565133,39.187876
"RILEY ","640 MOORES , MANHATTAN , KS","1","21","2005",-96.510488,39.162365
"RILEY ","811 EL PASO ST , MANHATTAN , KS","1","21","2005",-96.56867,39.174791
"RUSH ","606 EAST 6TH STREET , LA CROSSE , KS","6","7","2007",-99.306072,38.528873
"RUSH ","623 EAST 6TH STREET , LA CROSSE , KS","2","14","2008",-99.303643,38.528835
"RUSH ","902  HARGROVE , LA CROSSE , KS","8","19","2015",-99.303614,38.531779
"RUSH ","505 DIEL W , OTIS , KS","4","6","2004",-99.057418,38.536753
"RUSSELL ","136 8TH W ST , GORHAM , KS","2","28","2006",-99.025182,38.885228
"SALINE ","321 5TH W ST , GYPSUM , KS","8","25","2004",-97.294724,38.687353
"SALINE ","417 2ND E ST , GYPSUM , KS","8","25","2004",-97.290152,38.689003
"SALINE ","308 KING ST , GYPSUM , KS","12","21","2004",-97.426302,38.707607
"SALINE ","6620 SOUTH SOLOMON ROAD , GYPSUM , KS","8","13","2007",-97.372095,38.715977
"SALINE ","156 FLORIDA , SALINA , KS","11","22","2004",-97.626878,38.78717
"SALINE ","540 CLAFLIN W AVE , SALINA , KS","2","1","2005",-97.600162,38.814459
"SALINE ","412 PRESCOTT W AVE , SALINA , KS","3","8","2005",-97.605573,38.830275
"SALINE ","607 FOURTH S , SALINA , KS","3","10","2005",-97.60683,38.830071
"SALINE ","117 FRONT S ST , SALINA , KS","2","28","2006",-97.603346,38.841158
"SALINE ","607 FOURTH S ST , SALINA , KS","3","14","2006",-97.60683,38.830071
"SALINE ","917 PONTIAC AVE , SALINA , KS","5","12","2006",-97.628988,38.821214
"SALINE ","1121 WEST STATE STREET , SALINA , KS","4","11","2008",-97.622311,38.841558
"SALINE ","1301 WEST DIAMOND DRIVE  , SALINA , KS","1","5","2010",-97.628551,38.87795
"SALINE ","311 EAST CLAFLIN AVENUE  , SALINA , KS","1","5","2010",-97.603838,38.81434
"SALINE ","2100  MARKLEY ROAD  , SALINA , KS","3","3","2010",-97.567005,38.80374
"SALINE ","328 SOUTH 10TH STREET , SALINA , KS","10","10","2014",-97.613668,38.835685
"SALINE ","1904  DOVER DRIVE, SALINA , KS","",NA,NA,-97.626658,38.811121
"SCOTT ","1004 5TH W , SCOTT CITY , KS","8","25","2004",-100.895624,38.482538
"SCOTT ","411 WEST 7TH STREET , SCOTT CITY , KS","9","10","2008",-100.911366,38.480501
"SEDGWICK ","207  YORK STREET , BENTLEY , KS","3","8","2015",-97.510891,37.884724
"SEDGWICK ","211  COLORADO, COLWICH , KS","9","24","2013",-97.539786,37.784372
"SEDGWICK ","7753 IDA S , HAYSVILLE , KS","1","1","2004",-97.323737,37.554396
"SEDGWICK ","140 BALLARD , HAYSVILLE , KS","2","24","2005",-97.349362,37.563814
"SEDGWICK ","1160 EMPORIA N 12 , WICHITA , KS","1","28","2004",-97.249033,37.636325
"SEDGWICK ","2635 HYDRAULIC S , WICHITA , KS","2","26","2004",-97.317187,37.64543
"SEDGWICK ","218 ATHENIAN N , WICHITA , KS","2","27","2004",-97.365404,37.777192
"SEDGWICK ","3313 PALISADE S , WICHITA , KS","4","12","2004",-97.341792,37.635009
"SEDGWICK ","4459 BROADWAY S 22 , WICHITA , KS","4","19","2004",-97.33675,37.764356
"SEDGWICK ","6101 SENECA N , WICHITA , KS","5","13","2004",-97.354334,37.810451
"SEDGWICK ","1049 SOUTH WACO STREET , WICHITA , KS","7","31","2004",-97.34087,37.638506
"SEDGWICK ","935 HIRAM S ST , WICHITA , KS","1","31","2005",-97.364471,37.672894
"SEDGWICK ","1446 HYDRAULIC S AVE , WICHITA , KS","2","14","2005",-97.317267,37.708941
"SEDGWICK ","1207 MCCORMACK W AVE , WICHITA , KS","4","9","2005",-97.439607,37.672405
"SEDGWICK ","429 SENECA N ST , WICHITA , KS","6","8","2005",-97.354334,37.810451
"SEDGWICK ","212 GREENWOOD S 3 , WICHITA , KS","7","1","2005",-97.318376,37.653424
"SEDGWICK ","11700 WATERMAN E 135 , WICHITA , KS","8","11","2005",-97.201978,37.683033
"SEDGWICK ","1130 SOUTH IDA , WICHITA , KS","6","1","2006",-97.324907,37.672779
"SEDGWICK ","2107 SOUTH WATER , WICHITA , KS","3","21","2007",-97.339485,37.655062
"SEDGWICK ","2651 SOUTH CHEYENNE , WICHITA , KS","9","14","2008",-97.30352,37.644818
"SEDGWICK ","2525 S LAURA , WICHITA , KS","5","12","2015",-97.323762,37.647412
"SEWARD ","906 NEW YORK N ST , LIBERAL , KS","2","13","2004",-100.918566,37.047972
"SEWARD ","2141 SIERRA DR , LIBERAL , KS","4","12","2005",-100.938751,37.058519
"SHAWNEE ","10236 RATNER SE RD , BERRYTON , KS","4","8","2004",-95.57591,38.881736
"SHAWNEE ","9944 46TH NW ST , SILVER LAKE , KS","9","23","2004",-95.85309,39.129574
"SHAWNEE ","2320 NORTHWEST DOCKING ROAD  , SILVER LAKE , KS","2","3","2010",-95.891055,39.091162
"SHAWNEE ","3005 10TH SE ST , TOPEKA , KS","2","17","2004",-95.642198,39.032509
"SHAWNEE ","2020 10TH SE , TOPEKA , KS","3","22","2004",-95.650767,39.037601
"SHAWNEE ","2631(a) INDIANA SE , TOPEKA , KS","4","8","2004",-95.660922,39.020201
"SHAWNEE ","2417 EDGEWATER SW TER , TOPEKA , KS","4","23","2004",-95.736567,39.022937
"SHAWNEE ","4648 CALIFORNIA SE , TOPEKA , KS","9","25","2004",-95.651488,38.983676
"SHAWNEE ","3617 7TH SE ST , TOPEKA , KS","1","13","2005",-95.720792,39.056645
"SHAWNEE ","1009 MONROE NE AVE , TOPEKA , KS","1","30","2006",-95.663053,39.068391
"SHAWNEE ","1216 HIGHWAY 24 NW 60 , TOPEKA , KS","4","15","2006",-95.691606,39.026134
"SHAWNEE ","715 SOUTHEAST GILMORE AVENUE , TOPEKA , KS","11","19","2007",-95.641019,39.042226
"SHERIDAN ","1532  QUEEN STREET  , HOXIE , KS","2","11","2010",-100.44181,39.3575
"SHERMAN ","216 HWY 24 E HWY G-10 , GOODLAND , KS","1","30","2005",-101.711743,39.336726
"SHERMAN ","715 CENTER ST , GOODLAND , KS","7","1","2005",-101.713097,39.352131
"SMITH ","106  CHESTNUT STREET , LEBANON , KS","6","19","2012",-98.559115,39.813529
"STAFFORD ","624 NORTHEAST 10 AVENUE  , SAINT JOHN , KS","5","28","2009",-98.729235,38.05635
"STAFFORD ","719 MAIN , SEWARD , KS","3","21","2008",-98.77398,38.641816
"STAFFORD ","631 NORTHEAST 140 AVENUE  , , KS","5","21","2009",-98.50063,38.50029
"SUMNER ","1754 SOUTH 200 STREET  , GEUDA SPRINGS , KS","6","18","2009",-97.170285,36.999097
"SUMNER ","1014 JEFFERSON S , WELLINGTON , KS","2","24","2004",-97.399779,37.275275
"SUMNER ","1419 B ST , WELLINGTON , KS","3","5","2004",-97.395835,37.279008
"SUMNER ","624 JEFFERSON S , WELLINGTON , KS","12","9","2004",-97.399231,37.260272
"SUMNER ","1415  MICHIGAN STREET  , WELLINGTON , KS","4","12","2010",-97.381785,37.277692
"SUMNER ","1415  MICHIGAN STREET  , WELLINGTON , KS","4","12","2010",-97.381785,37.277692
"THOMAS ","2500 COUNTY M RD , COLBY , KS","4","8","2004",-100.889366,39.307201
"WASHINGTON ","2388 13TH RD , GREENLEAF , KS","1","11","2004",-96.928283,39.754853
"WHITLEY ","501 MAIN S ST , CHURUBUSCO , KS","1","10","2005",-98.50063,38.50029
"WICHITA ","302 W A Street , LEOTI , KS","1","2","2016",-101.358438,38.491889
"WILSON ","826 8TH N ST , FREDONIA , KS","5","6","2004",-95.824806,37.538896
"WILSON ","321 JEFFERSON W ST , FREDONIA , KS","12","19","2004",-95.83179,37.532648
"WILSON ","2003 MEAD ROAD , NEODESHA , KS","9","24","2006",-95.724651,37.417691
"WILSON ","1603 NORTH 1ST STREET , NEODESHA , KS","10","3","2008",-95.675516,37.43412
"WOODSON ","ROUTE 1 133M , TORONTO , KS","3","18","2005",-94.703266,37.408063
"WYANDOTTE ","505 LAKEWOOD , BONNER SPRINGS , KS","2","11","2005",-94.889316,39.067251
"WYANDOTTE ","3157 49 S TER , KANSAS CITY , KS","1","23","2005",-94.777197,39.044746
